,rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
6861,1712,171,2021-04-07,2021-04-15,5,366,2,9.33,0.93
345,1713,9,2021-04-07,2021-04-12,30,268,2,18.52,0.0
568,1714,15,2021-04-07,2021-04-07,4,421,1,11.35,0.0
13942,1715,342,2021-04-07,2021-04-15,1,223,1,10.97,1.1
5404,1716,133,2021-04-07,2021-04-12,8,365,2,11.99,0.0
18304,1717,450,2021-04-07,2021-04-29,19,176,2,13.33,20.0
12450,1718,305,2021-04-07,2021-04-07,36,124,1,12.35,0.0
2751,1719,67,2021-04-07,2021-04-15,27,73,1,5.0,0.5
11113,1720,273,2021-04-07,2021-04-18,22,530,1,14.6,5.84
10648,1721,262,2021-04-07,2021-04-11,4,402,2,11.35,0.0
8435,1722,210,2021-04-07,2021-04-09,37,39,2,2.79,0.0
16709,1723,412,2021-04-08,2021-04-13,13,344,1,31.93,0.0
4129,1724,102,2021-04-08,2021-04-20,32,411,3,7.71,3.86
15422,1725,379,2021-04-08,2021-04-08,18,331,1,4.17,0.0
14375,1726,353,2021-04-08,2021-04-15,27,593,1,5.0,0.0
4216,1727,104,2021-04-08,2021-04-08,44,415,3,5.33,0.0
18739,1728,461,2021-04-08,2021-04-15,13,525,1,31.93,0.0
7796,1729,193,2021-04-08,2021-04-11,35,176,3,10.84,0.0
2192,1730,54,2021-04-08,2021-04-10,1,136,1,10.97,0.0
3297,1731,81,2021-04-08,2021-04-21,13,567,3,31.93,19.16
6743,1732,168,2021-04-08,2021-04-11,1,344,3,10.97,0.0
14729,1733,362,2021-04-08,2021-04-15,44,125,1,5.33,0.0
6699,1734,167,2021-04-08,2021-04-15,35,511,3,10.84,0.0
4686,1735,115,2021-04-08,2021-04-08,7,176,1,12.17,0.0
1090,1736,27,2021-04-08,2021-04-21,37,285,3,3.1,1.86
16292,1737,400,2021-04-08,2021-04-20,13,374,1,31.93,15.96
16872,1738,416,2021-04-08,2021-04-10,38,196,1,15.99,0.0
10194,1739,252,2021-04-08,2021-04-08,26,73,3,23.33,0.0
18866,1740,464,2021-04-08,2021-04-16,11,202,3,3.99,0.4
4652,1741,114,2021-04-08,2021-04-18,4,366,3,11.35,3.4
8138,1742,201,2021-04-08,2021-04-09,4,418,1,11.35,0.0
12009,1743,295,2021-04-09,2021-04-09,19,495,2,13.33,0.0
15346,1744,377,2021-04-09,2021-04-10,19,516,2,13.33,0.0
5858,1745,145,2021-04-09,2021-04-16,10,511,2,17.99,0.0
15661,1746,385,2021-04-09,2021-04-18,32,136,2,7.71,1.54
19963,1747,490,2021-04-09,2021-04-09,22,516,2,14.6,0.0
7167,1748,178,2021-04-09,2021-04-09,22,523,2,14.6,0.0
2917,1749,71,2021-04-09,2021-04-19,32,493,2,7.71,2.31
8803,1750,218,2021-04-09,2021-04-11,5,72,2,9.33,0.0
11312,1751,278,2021-04-09,2021-04-18,6,525,2,7.95,1.59
420,1752,11,2021-04-09,2021-04-21,15,254,2,2.83,1.42
6192,1753,153,2021-04-09,2021-04-17,24,344,2,12.58,1.26
16126,1754,396,2021-04-09,2021-04-09,9,97,2,27.33,0.0
19999,1755,491,2021-04-09,2021-04-21,13,523,2,31.93,15.96
7677,1756,190,2021-04-09,2021-04-13,39,261,2,2.47,0.0
17724,1757,437,2021-04-09,2021-04-22,13,198,2,31.93,19.16
8848,1758,219,2021-04-09,2021-04-18,19,568,2,13.33,2.67
16630,1759,410,2021-04-09,2021-04-10,24,500,2,12.58,0.0
14126,1760,347,2021-04-10,2021-04-12,35,503,3,10.84,0.0
6020,1761,149,2021-04-10,2021-04-14,24,45,3,12.58,0.0
1837,1762,46,2021-04-10,2021-04-10,32,494,3,7.71,0.0
1836,1763,46,2021-04-10,2021-04-10,32,413,3,7.71,0.0
6327,1764,156,2021-04-10,2021-04-10,10,560,3,17.99,0.0
19294,1765,474,2021-04-10,2021-04-13,21,522,3,43.33,0.0
996,1766,25,2021-04-10,2021-04-12,44,39,3,4.797000000000001,0.0
7764,1767,192,2021-04-10,2021-04-10,26,474,3,23.33,0.0
13655,1768,335,2021-04-10,2021-04-11,1,61,3,10.97,0.0
13145,1769,322,2021-04-10,2021-04-13,38,217,3,15.99,0.0
13701,1770,336,2021-04-10,2021-04-18,1,97,3,10.97,1.1
19466,1771,478,2021-04-10,2021-04-16,22,531,3,14.6,0.0
12980,1772,318,2021-04-10,2021-04-10,22,415,3,14.6,0.0
8667,1773,215,2021-04-10,2021-04-12,7,531,3,12.17,0.0
1239,1774,31,2021-04-10,2021-04-20,39,437,3,2.47,0.74
3846,1775,95,2021-04-10,2021-04-17,6,411,3,7.95,0.0
2449,1776,60,2021-04-10,2021-06-27,33,248,3,10.6,10.6
3944,1777,97,2021-04-10,2021-04-20,19,223,3,13.33,4.0
18727,1778,460,2021-04-10,2021-04-21,25,446,3,3.77,1.51
18786,1779,462,2021-04-10,2021-04-10,13,551,3,31.93,0.0
17191,1780,424,2021-04-10,2021-04-10,31,178,3,8.0,0.0
5697,1781,141,2021-04-10,2021-04-22,42,97,3,8.0,4.0
4879,1782,120,2021-04-10,2021-04-23,4,68,3,11.35,6.81
14904,1783,366,2021-04-10,2021-04-10,13,243,3,31.93,0.0
7036,1784,175,2021-04-11,2021-04-15,19,544,1,13.33,0.0
10859,1785,267,2021-04-11,2021-04-11,46,531,1,1.71,0.0
12514,1786,307,2021-04-11,2021-04-17,24,560,1,12.58,0.0
5661,1787,140,2021-04-11,2021-04-15,5,544,1,9.33,0.0
12694,1788,311,2021-04-11,2021-04-17,22,544,1,14.6,0.0
17701,1789,436,2021-04-11,2021-04-21,7,45,1,12.17,3.65
11188,1790,275,2021-04-11,2021-06-11,22,552,1,14.6,0.0
1663,1791,41,2021-04-11,2021-04-15,10,78,1,16.191,0.0
19881,1792,488,2021-04-11,2021-04-11,13,522,1,31.93,0.0
19244,1793,473,2021-04-11,2021-04-21,22,446,1,14.6,4.38
9898,1794,245,2021-04-11,2021-04-17,13,120,1,31.93,0.0
8907,1795,221,2021-04-11,2021-04-22,39,344,1,2.47,0.99
15075,1796,370,2021-04-11,2021-04-11,46,73,1,1.71,0.0
16585,1797,408,2021-04-11,2021-05-08,39,430,1,2.47,4.94
4925,1798,121,2021-04-11,2021-04-23,4,223,1,11.35,5.68
12938,1799,317,2021-04-11,2021-04-18,36,430,1,12.35,0.0
15974,1800,392,2021-04-12,2021-04-13,22,55,1,14.6,0.0
9977,1801,247,2021-04-12,2021-04-17,13,572,1,31.93,0.0
8582,1802,213,2021-04-12,2021-04-16,36,285,1,12.35,0.0
3805,1803,94,2021-04-12,2021-04-25,25,39,1,3.3930000000000002,2.04
10896,1804,268,2021-04-12,2021-04-19,13,520,1,31.93,0.0
13899,1805,341,2021-04-12,2021-04-12,25,516,1,3.77,0.0
15886,1806,390,2021-04-12,2021-04-12,13,446,1,31.93,0.0
11913,1807,292,2021-04-12,2021-04-12,17,560,1,2.66,0.0
15589,1808,383,2021-04-12,2021-04-16,22,78,1,13.14,0.0
722,1809,19,2021-04-12,2021-04-13,4,254,1,11.35,0.0
4265,1810,105,2021-04-12,2021-04-12,46,330,1,1.71,0.0
2831,1811,69,2021-04-12,2021-04-12,16,354,1,6.67,0.0
17381,1812,428,2021-04-12,2021-04-14,10,577,1,17.99,0.0
15204,1813,373,2021-04-12,2021-04-12,35,1,1,9.756,0.0
6998,1814,174,2021-04-12,2021-04-16,22,366,1,14.6,0.0
7920,1815,196,2021-04-12,2021-04-13,39,22,1,2.47,0.0
12480,1816,306,2021-04-12,2021-04-19,39,577,1,2.47,0.0
10240,1817,253,2021-04-12,2021-04-14,13,318,1,31.93,0.0
14502,1818,356,2021-04-12,2021-04-12,2,243,1,4.33,0.0
8359,1819,208,2021-04-12,2021-04-19,35,486,1,10.84,0.0
1409,1820,35,2021-04-12,2021-04-12,35,515,1,10.84,0.0
18347,1821,451,2021-04-13,2021-04-19,19,531,3,13.33,0.0
5615,1822,139,2021-04-13,2021-04-17,25,591,3,3.77,0.0
3122,1823,76,2021-04-13,2021-04-21,29,415,1,19.27,1.93
14858,1824,365,2021-04-13,2021-04-17,22,522,3,14.6,0.0
19107,1825,470,2021-04-13,2021-07-25,13,565,1,31.93,15.96
16213,1826,398,2021-04-13,2021-04-24,13,413,1,31.93,12.77
7518,1827,186,2021-04-13,2021-04-25,44,565,1,5.33,2.66
10459,1828,258,2021-04-13,2021-04-13,33,45,1,10.6,0.0
15540,1829,382,2021-04-13,2021-04-13,27,34,1,5.0,0.0
612,1830,16,2021-04-13,2021-06-12,13,317,3,31.93,73.44
139,1831,4,2021-04-13,2021-04-14,32,531,1,7.71,0.0
11717,1832,287,2021-04-13,2021-04-14,39,176,3,2.47,0.0
14284,1833,351,2021-04-13,2021-04-13,22,494,3,14.6,0.0
19073,1834,469,2021-04-13,2021-04-21,19,331,3,13.33,1.33
2154,1835,53,2021-04-13,2021-04-13,47,222,3,1.11,0.0
15423,1836,379,2021-04-13,2021-04-19,18,176,3,4.17,0.0
5005,1837,123,2021-04-13,2021-04-14,27,369,3,5.0,0.0
1889,1838,47,2021-04-13,2021-04-19,35,482,3,10.84,0.0
7724,1839,191,2021-04-13,2021-04-22,44,124,1,5.33,1.07
10410,1840,257,2021-04-13,2021-04-18,32,366,3,7.71,0.0
18131,1841,446,2021-04-13,2021-04-21,13,213,3,31.93,3.19
2024,1842,50,2021-04-13,2021-05-06,24,202,1,12.58,20.13
14024,1843,344,2021-04-13,2021-04-18,22,97,1,14.6,0.0
20243,1844,497,2021-04-13,2021-04-13,4,495,1,11.35,0.0
14249,1845,350,2021-04-13,2021-05-03,4,196,3,11.35,14.76
3531,1846,87,2021-04-13,2021-04-13,39,68,1,2.47,0.0
3532,1847,87,2021-04-13,2021-04-13,39,45,1,2.47,0.0
7555,1848,187,2021-04-13,2021-04-14,13,319,3,31.93,0.0
10596,1849,261,2021-04-13,2021-04-13,22,520,1,14.6,0.0
9773,1850,242,2021-04-13,2021-04-18,35,248,3,10.84,0.0
5523,1851,136,2021-04-14,2021-04-15,7,217,1,12.17,0.0
4849,1852,119,2021-04-14,2021-04-14,13,269,1,31.93,0.0
11883,1853,291,2021-04-14,2021-04-19,22,411,1,14.6,0.0
7650,1854,189,2021-04-14,2021-06-10,47,366,1,1.11,2.22
1191,1855,30,2021-04-14,2021-04-14,4,120,1,11.35,0.0
14777,1856,363,2021-04-14,2021-04-18,40,64,1,6.87,0.0
20088,1857,494,2021-04-14,2021-04-15,9,202,1,27.33,0.0
18039,1858,444,2021-04-14,2021-06-10,13,299,1,31.93,63.86
10770,1859,265,2021-04-14,2021-04-19,42,68,1,8.0,0.0
2333,1860,57,2021-04-14,2021-04-14,1,189,1,10.97,0.0
5198,1861,128,2021-04-14,2021-04-20,38,269,1,15.99,0.0
14662,1862,360,2021-04-14,2021-04-14,32,298,1,7.71,0.0
6163,1863,152,2021-04-14,2021-04-14,9,125,1,27.33,0.0
4362,1864,107,2021-04-14,2021-04-27,36,496,1,12.35,7.41
14165,1865,348,2021-04-14,2021-05-22,10,137,1,17.99,1.8
179,1866,5,2021-04-14,2021-04-19,42,467,1,8.0,0.0
1487,1867,37,2021-04-14,2021-04-18,36,124,1,12.35,0.0
14821,1868,364,2021-04-14,2021-04-22,32,374,1,7.71,0.77
2535,1869,62,2021-04-14,2021-04-18,10,68,1,17.99,0.0
14376,1870,353,2021-04-15,2021-04-22,27,21,3,5.0,0.0
3449,1871,85,2021-04-15,2021-04-22,32,1,3,6.939,0.0
2484,1872,61,2021-04-15,2021-04-18,35,248,3,10.84,0.0
6362,1873,157,2021-04-15,2021-04-17,39,1,3,2.2230000000000003,0.0
12663,1874,310,2021-04-15,2021-04-20,7,523,3,12.17,0.0
9586,1875,238,2021-04-15,2021-04-18,13,196,3,31.93,0.0
12136,1876,298,2021-04-15,2021-04-22,35,150,3,10.84,0.0
14626,1877,359,2021-04-15,2021-04-20,7,176,3,12.17,0.0
7395,1878,183,2021-04-15,2021-04-16,39,22,3,2.47,0.0
16419,1879,403,2021-04-15,2021-04-25,11,318,3,3.99,1.2
16461,1880,404,2021-04-15,2021-04-15,4,278,3,11.35,0.0
14950,1881,367,2021-04-15,2021-04-15,40,525,3,6.87,0.0
7168,1882,178,2021-04-15,2021-05-06,22,354,3,14.6,20.44
5524,1883,136,2021-04-15,2021-04-21,7,481,3,12.17,0.0
8979,1884,223,2021-04-15,2021-04-20,13,565,3,31.93,0.0
3001,1885,73,2021-04-15,2021-04-21,5,148,3,9.33,0.0
11154,1886,274,2021-04-15,2021-04-15,35,298,3,10.84,0.0
16756,1887,413,2021-04-15,2021-04-19,7,22,3,12.17,0.0
17095,1888,422,2021-04-15,2021-04-19,38,523,3,15.99,0.0
16970,1889,418,2021-04-15,2021-04-15,3,572,3,10.58,0.0
13338,1890,327,2021-04-15,2021-04-18,42,275,3,8.0,0.0
12043,1891,296,2021-04-15,2021-04-16,33,72,3,10.6,0.0
1620,1892,40,2021-04-15,2021-04-15,50,318,3,8.88,0.0
10823,1893,266,2021-04-16,2021-04-22,32,299,2,7.71,0.0
5282,1894,130,2021-04-16,2021-04-21,13,577,1,31.93,0.0
8710,1895,216,2021-04-16,2021-04-24,32,516,2,7.71,0.77
5,1896,1,2021-04-16,2021-04-22,6,421,2,7.95,0.0
17458,1897,430,2021-04-16,2021-04-20,22,291,2,14.6,0.0
3216,1898,79,2021-04-16,2021-04-21,42,283,1,8.0,0.0
4801,1899,118,2021-04-16,2021-04-20,44,503,2,5.33,0.0
14576,1900,358,2021-04-16,2021-05-10,27,511,1,5.0,8.5
17961,1901,442,2021-04-16,2021-04-28,7,198,2,12.17,6.08
12563,1902,308,2021-04-16,2021-05-05,29,150,1,19.27,23.12
9293,1903,230,2021-04-16,2021-04-20,47,22,1,1.11,0.0
1163,1904,29,2021-04-16,2021-04-16,7,150,2,12.17,0.0
11538,1905,283,2021-04-16,2021-04-29,22,565,1,14.6,8.76
6524,1906,161,2021-04-16,2021-04-16,7,82,2,12.17,0.0
13100,1907,321,2021-04-16,2021-04-29,13,377,1,31.93,19.16
11627,1908,285,2021-04-16,2021-04-16,13,299,2,31.93,0.0
13780,1909,338,2021-04-16,2021-04-25,4,500,1,11.35,2.27
1135,1910,28,2021-04-16,2021-04-21,32,222,2,7.71,0.0
15076,1911,370,2021-04-16,2021-04-20,46,46,1,1.71,0.0
3140,1912,77,2021-04-16,2021-04-28,22,72,2,14.6,7.3
15034,1913,369,2021-04-16,2021-05-24,1,189,1,10.97,1.1
14575,1914,358,2021-04-16,2021-04-16,27,88,2,5.0,0.0
5443,1915,134,2021-04-16,2021-04-29,29,268,2,19.27,11.56
3380,1916,83,2021-04-16,2021-07-21,6,217,1,7.95,0.0
5317,1917,131,2021-04-17,2021-04-21,22,516,3,14.6,0.0
9554,1918,237,2021-04-17,2021-04-28,27,485,3,5.0,2.0
13296,1919,326,2021-04-17,2021-04-21,13,275,3,31.93,0.0
17868,1920,440,2021-04-17,2021-04-22,3,591,3,10.58,0.0
2970,1921,72,2021-04-17,2021-04-21,45,511,1,7.86,0.0
12856,1922,315,2021-04-17,2021-04-28,7,218,1,12.17,4.87
7471,1923,185,2021-04-17,2021-04-19,39,560,3,2.47,0.0
9489,1924,235,2021-04-17,2021-06-09,7,218,1,12.17,19.47
11676,1925,286,2021-04-17,2021-04-20,11,29,1,3.99,0.0
9899,1926,245,2021-04-17,2021-04-17,13,176,3,31.93,0.0
17339,1927,427,2021-04-17,2021-04-20,39,457,1,2.47,0.0
18183,1928,447,2021-04-17,2021-04-30,44,366,1,5.33,3.2
9103,1929,226,2021-04-17,2021-04-26,34,73,1,1.87,0.37
19659,1930,483,2021-04-17,2021-04-17,13,34,3,31.93,0.0
8294,1931,206,2021-04-17,2021-04-17,32,39,3,6.939,0.0
13549,1932,332,2021-04-17,2021-04-17,10,71,3,16.191,0.0
20089,1933,494,2021-04-17,2021-04-22,9,322,3,27.33,0.0
6525,1934,161,2021-04-17,2021-04-27,7,567,3,12.17,3.65
8753,1935,217,2021-04-17,2021-04-20,32,515,3,7.71,0.0
14989,1936,368,2021-04-17,2021-05-02,29,283,1,19.27,15.42
6278,1937,155,2021-04-17,2021-04-19,13,269,3,31.93,0.0
3341,1938,82,2021-04-17,2021-04-17,32,530,3,7.71,0.0
681,1939,18,2021-04-17,2021-04-18,1,98,3,10.97,0.0
1788,1940,45,2021-04-17,2021-04-24,13,446,3,31.93,0.0
14067,1941,345,2021-04-18,2021-04-21,22,551,1,14.6,0.0
2581,1942,63,2021-04-18,2021-05-21,13,125,1,31.93,0.0
9629,1943,239,2021-04-18,2021-04-18,5,374,1,9.33,0.0
11343,1944,279,2021-04-18,2021-04-18,28,525,1,8.67,0.0
15311,1945,376,2021-04-18,2021-04-22,13,178,1,31.93,0.0
3735,1946,92,2021-04-18,2021-05-04,1,493,1,10.97,9.87
12730,1947,312,2021-04-18,2021-04-18,32,98,1,7.71,0.0
997,1948,25,2021-04-18,2021-04-30,44,136,1,5.33,2.66
5238,1949,129,2021-04-18,2021-04-24,39,298,1,2.47,0.0
4217,1950,104,2021-04-18,2021-04-22,44,357,1,5.33,0.0
13182,1951,323,2021-04-18,2021-04-23,44,522,1,5.33,0.0
10411,1952,257,2021-04-18,2021-04-28,32,530,1,7.71,2.31
17765,1953,438,2021-04-18,2021-04-29,19,374,1,13.33,5.33
13563,1954,333,2021-04-18,2021-05-01,24,570,1,12.58,7.55
9060,1955,225,2021-04-18,2021-04-27,6,278,1,7.95,1.59
10460,1956,258,2021-04-19,2021-04-28,33,73,1,10.6,2.12
5354,1957,132,2021-04-19,2021-04-19,13,593,1,31.93,0.0
4448,1958,109,2021-04-19,2021-04-24,25,485,1,3.77,0.0
2281,1959,56,2021-04-19,2021-04-19,4,413,1,11.35,0.0
16922,1960,417,2021-04-19,2021-04-24,33,474,1,10.6,0.0
7308,1961,181,2021-04-19,2021-05-01,39,64,1,2.47,1.24
3420,1962,84,2021-04-19,2021-04-25,37,591,1,3.1,0.0
20150,1963,495,2021-04-19,2021-04-19,13,98,1,31.93,0.0
13467,1964,330,2021-04-19,2021-04-27,10,133,1,17.99,1.8
10739,1965,264,2021-04-19,2021-04-27,39,430,1,2.47,0.25
14709,1966,361,2021-04-19,2021-04-19,22,170,1,14.6,0.0
8628,1967,214,2021-04-19,2021-04-29,1,73,1,10.97,3.29
6787,1968,169,2021-04-19,2021-04-23,46,485,1,1.71,0.0
1289,1969,32,2021-04-19,2021-04-19,32,198,1,7.71,0.0
7843,1970,194,2021-04-19,2021-04-19,1,384,1,10.97,0.0
16015,1971,393,2021-04-19,2021-05-01,7,568,1,12.17,6.08
208,1972,6,2021-04-19,2021-05-30,29,45,1,19.27,7.71
8360,1973,208,2021-04-19,2021-04-30,35,387,1,10.84,4.34
17544,1974,432,2021-04-19,2021-04-25,7,136,1,12.17,0.0
7210,1975,179,2021-04-19,2021-04-29,13,72,1,31.93,9.58
19027,1976,468,2021-04-19,2021-04-21,13,109,1,31.93,0.0
11389,1977,280,2021-04-19,2021-05-02,29,493,1,19.27,11.56
15931,1978,391,2021-04-19,2021-04-26,22,55,1,13.14,0.0
18348,1979,451,2021-04-19,2021-04-24,19,269,1,13.33,0.0
18609,1980,457,2021-04-19,2021-05-02,32,291,1,7.71,4.63
18225,1981,448,2021-04-19,2021-04-22,1,523,1,10.97,0.0
17241,1982,425,2021-04-19,2021-04-29,27,369,1,5.0,1.5
488,1983,13,2021-04-19,2021-04-20,46,591,1,1.71,0.0
17623,1984,434,2021-04-19,2021-04-19,13,567,1,31.93,0.0
16247,1985,399,2021-04-19,2021-04-24,39,78,1,2.2230000000000003,0.0
6119,1986,151,2021-04-20,2021-04-27,31,411,3,8.0,0.0
6626,1987,164,2021-04-20,2021-04-20,35,321,3,10.84,0.0
16058,1988,394,2021-04-20,2021-04-20,22,218,3,14.6,0.0
7879,1989,195,2021-04-20,2021-04-21,22,482,3,14.6,0.0
8754,1990,217,2021-04-20,2021-05-02,32,457,3,7.71,3.86
3895,1991,96,2021-04-20,2021-05-03,22,565,3,14.6,8.76
8942,1992,222,2021-04-20,2021-04-20,7,196,3,12.17,0.0
17918,1993,441,2021-04-20,2021-04-26,35,360,3,10.84,0.0
3577,1994,88,2021-04-20,2021-04-27,13,495,3,31.93,0.0
18944,1995,466,2021-04-20,2021-04-24,9,384,3,27.33,0.0
19757,1996,485,2021-04-20,2021-04-24,27,250,3,5.0,0.0
4088,1997,101,2021-04-20,2021-05-01,6,71,3,7.155,2.86
261,1998,7,2021-04-20,2021-06-06,27,430,3,5.0,5.0
17192,1999,424,2021-04-20,2021-04-27,31,232,3,8.0,0.0
11235,2000,276,2021-04-20,2021-04-23,11,248,3,3.99,0.0
13384,2001,328,2021-04-20,2021-04-25,32,78,3,6.939,0.0
17659,2002,435,2021-04-20,2021-04-25,42,384,3,8.0,0.0
5538,2003,137,2021-04-20,2021-05-29,27,82,3,5.0,1.0
16333,2004,401,2021-04-20,2021-04-24,48,495,3,12.0,0.0
4011,2005,99,2021-04-20,2021-04-24,27,457,3,5.0,0.0
644,2006,17,2021-04-21,2021-04-22,33,322,1,10.6,0.0
2193,2007,54,2021-04-21,2021-05-02,1,247,1,10.97,4.39
20197,2008,496,2021-04-21,2021-04-27,13,531,2,31.93,0.0
6328,2009,156,2021-04-21,2021-04-21,10,1,2,16.191,0.0
20326,2010,499,2021-04-21,2021-04-26,17,411,2,2.66,0.0
12451,2011,305,2021-04-21,2021-05-02,36,572,1,12.35,4.94
6329,2012,156,2021-04-21,2021-04-21,10,496,1,17.99,0.0
6911,2013,172,2021-04-21,2021-04-23,40,268,2,6.87,0.0
12895,2014,316,2021-04-21,2021-04-27,7,500,2,12.17,0.0
16612,2015,409,2021-04-21,2021-04-22,22,446,1,14.6,0.0
305,2016,8,2021-04-21,2021-04-30,29,281,1,19.27,3.85
18982,2017,467,2021-04-21,2021-04-27,3,29,1,10.58,0.0
19422,2018,477,2021-04-21,2021-05-03,32,474,2,7.71,3.86
4172,2019,103,2021-04-21,2021-04-21,29,261,2,19.27,0.0
8395,2020,209,2021-04-21,2021-04-29,27,515,1,5.0,0.5
1379,2021,34,2021-04-22,2021-04-27,1,176,1,10.97,0.0
18226,2022,448,2021-04-22,2021-04-22,1,137,1,10.97,0.0
7131,2023,177,2021-04-22,2021-05-04,36,321,3,12.35,6.18
12515,2024,307,2021-04-22,2021-04-29,24,366,1,12.58,0.0
8295,2025,206,2021-04-22,2021-04-24,32,317,3,7.71,0.0
8163,2026,203,2021-04-22,2021-04-28,22,357,1,14.6,0.0
18520,2027,455,2021-04-22,2021-05-03,43,360,1,3.78,1.51
19920,2028,489,2021-04-22,2021-04-24,10,577,1,17.99,0.0
4802,2029,118,2021-04-22,2021-04-25,44,314,1,5.33,0.0
1838,2030,46,2021-04-22,2021-05-02,32,88,3,7.71,2.31
7797,2031,193,2021-04-22,2021-04-26,35,369,1,10.84,0.0
4965,2032,122,2021-04-22,2021-04-26,29,474,1,19.27,0.0
1410,2033,35,2021-04-22,2021-05-21,35,124,3,10.84,23.85
16127,2034,396,2021-04-22,2021-04-27,9,109,3,27.33,0.0
3256,2035,80,2021-04-22,2021-04-22,32,321,3,7.71,0.0
54,2036,2,2021-04-22,2021-04-26,39,125,1,2.47,0.0
5969,2037,148,2021-04-22,2021-04-28,7,170,1,12.17,0.0
6021,2038,149,2021-04-22,2021-04-22,24,198,1,12.58,0.0
3034,2039,74,2021-04-22,2021-06-22,11,34,3,3.99,0.0
2370,2040,58,2021-04-22,2021-04-28,10,384,3,17.99,0.0
18645,2041,458,2021-04-23,2021-04-29,36,136,2,12.35,0.0
19606,2042,482,2021-04-23,2021-04-23,22,34,2,14.6,0.0
7360,2043,182,2021-04-23,2021-06-06,36,217,2,12.35,8.65
20280,2044,498,2021-04-23,2021-04-25,34,516,2,1.87,0.0
18083,2045,445,2021-04-23,2021-05-26,40,84,2,6.87,0.0
3971,2046,98,2021-04-23,2021-04-24,26,283,2,23.33,0.0
9148,2047,227,2021-04-23,2021-04-24,50,486,2,8.88,0.0
18257,2048,449,2021-04-23,2021-04-23,17,133,2,2.66,0.0
774,2049,20,2021-04-23,2021-05-13,13,120,2,31.93,41.51
14905,2050,366,2021-04-23,2021-04-24,13,344,2,31.93,0.0
4403,2051,108,2021-04-23,2021-04-30,13,64,2,31.93,0.0
8090,2052,200,2021-04-23,2021-05-04,1,413,2,10.97,4.39
1982,2053,49,2021-04-23,2021-04-30,27,577,2,5.0,0.0
16631,2054,410,2021-04-23,2021-05-04,24,213,2,12.58,5.03
18440,2055,453,2021-04-23,2021-05-29,19,213,2,13.33,0.0
15887,2056,390,2021-04-23,2021-04-28,13,97,2,31.93,0.0
19704,2057,484,2021-04-23,2021-04-23,13,64,2,31.93,0.0
15170,2058,372,2021-04-23,2021-05-02,39,268,2,2.47,0.49
9445,2059,234,2021-04-23,2021-06-11,1,222,2,10.97,13.16
8668,2060,215,2021-04-23,2021-04-23,7,88,2,12.17,0.0
19340,2061,475,2021-04-23,2021-04-27,27,418,2,5.0,0.0
19575,2062,481,2021-04-23,2021-05-05,1,84,2,10.97,5.48
19800,2063,486,2021-04-23,2021-04-27,22,72,2,14.6,0.0
15630,2064,384,2021-04-23,2021-04-30,22,481,2,14.6,0.0
11313,2065,278,2021-04-24,2021-04-26,6,61,2,7.95,0.0
18824,2066,463,2021-04-24,2021-05-04,5,73,2,9.33,2.8
1192,2067,30,2021-04-24,2021-04-25,4,148,2,11.35,0.0
9197,2068,228,2021-04-24,2021-05-06,2,196,2,4.33,2.16
11492,2069,282,2021-04-24,2021-04-28,39,377,2,2.47,0.0
4315,2070,106,2021-04-24,2021-04-24,40,1,2,6.183,0.0
17821,2071,439,2021-04-24,2021-05-10,32,377,2,7.71,6.94
15975,2072,392,2021-04-24,2021-05-01,22,494,2,14.6,0.0
90,2073,3,2021-04-24,2021-04-30,29,268,2,19.27,0.0
5047,2074,124,2021-04-24,2021-04-27,13,247,2,31.93,0.0
12611,2075,309,2021-04-24,2021-05-07,1,261,2,10.97,6.58
10241,2076,253,2021-04-24,2021-05-01,13,575,2,31.93,0.0
20073,2077,493,2021-04-24,2021-05-03,35,530,2,10.84,2.17
4714,2078,116,2021-04-25,2021-04-25,4,453,1,11.35,0.0
4687,2079,115,2021-04-25,2021-04-25,7,357,1,12.17,0.0
13818,2080,339,2021-04-25,2021-04-25,19,248,1,13.33,0.0
10195,2081,252,2021-04-25,2021-04-25,26,318,1,23.33,0.0
12010,2082,295,2021-04-25,2021-05-02,19,413,1,13.33,0.0
2235,2083,55,2021-04-25,2021-05-02,29,268,1,19.27,0.0
10018,2084,248,2021-04-25,2021-04-25,13,413,1,31.93,0.0
15347,2085,377,2021-04-25,2021-04-25,19,530,1,13.33,0.0
7679,2086,190,2021-04-25,2021-05-07,39,387,1,2.47,1.24
9630,2087,239,2021-04-25,2021-05-06,5,223,1,9.33,3.73
569,2088,15,2021-04-25,2021-04-29,4,453,1,11.35,0.0
1701,2089,42,2021-04-25,2021-04-26,26,170,1,23.33,0.0
7678,2090,190,2021-04-25,2021-04-25,39,298,1,2.47,0.0
5006,2091,123,2021-04-25,2021-04-25,27,575,1,5.0,0.0
10336,2092,255,2021-04-26,2021-04-26,13,243,1,31.93,0.0
13986,2093,343,2021-04-26,2021-05-09,3,124,2,10.58,6.35
11628,2094,285,2021-04-26,2021-04-27,13,78,2,28.737000000000002,0.0
12273,2095,301,2021-04-26,2021-04-27,4,387,1,11.35,0.0
5405,2096,133,2021-04-26,2021-04-30,8,1,2,10.791,0.0
19381,2097,476,2021-04-26,2021-05-06,28,369,2,8.67,2.6
8333,2098,207,2021-04-26,2021-05-07,1,330,1,10.97,4.39
