,date,purchase_id,inventory_id,staff_id,customer_id
805,2021-10-17,397,345,1,21
806,2021-10-19,398,354,1,236
807,2021-10-19,398,587,1,236
808,2021-10-19,398,1252,1,236
809,2021-10-19,399,1211,1,159
810,2021-10-19,399,456,1,159
811,2021-10-19,399,1457,1,159
812,2021-10-19,400,1215,1,240
813,2021-10-19,400,623,1,240
814,2021-10-19,400,3676,1,240
815,2021-10-19,401,838,1,153
816,2021-10-21,402,639,1,559
817,2021-10-21,402,894,3,559
818,2021-10-21,402,484,3,559
819,2021-10-21,403,771,1,78
820,2021-10-21,403,609,1,78
821,2021-10-21,403,661,3,78
822,2021-10-22,404,494,2,379
823,2021-10-24,405,462,1,593
824,2021-10-24,405,1193,1,593
825,2021-10-24,406,268,1,573
826,2021-10-24,406,3459,1,573
827,2021-10-24,406,1326,1,573
828,2021-10-24,407,1243,1,152
829,2021-10-24,408,1310,1,450
830,2021-10-25,409,113,3,269
831,2021-10-25,409,541,2,269
832,2021-10-25,410,359,3,86
833,2021-10-25,410,3155,2,86
834,2021-10-26,411,724,3,324
835,2021-10-26,412,357,3,176
836,2021-10-26,412,1353,3,176
837,2021-10-26,412,935,3,176
838,2021-10-26,413,1473,3,82
839,2021-10-26,413,547,3,82
840,2021-10-27,414,1171,2,146
841,2021-10-27,414,511,3,146
842,2021-10-27,414,1479,2,146
843,2021-10-28,415,960,3,226
844,2021-10-31,416,2307,1,521
845,2021-10-31,416,1496,1,521
846,2021-10-31,417,405,1,116
847,2021-11-01,418,681,1,363
848,2021-11-01,419,399,2,574
849,2021-11-04,420,523,3,426
850,2021-11-08,421,756,3,193
851,2021-11-08,421,556,3,193
852,2021-11-08,421,575,3,193
853,2021-11-08,422,1875,3,361
854,2021-11-08,422,730,3,361
855,2021-11-08,422,1509,3,361
856,2021-11-09,423,1915,1,325
857,2021-11-09,423,732,1,325
858,2021-11-10,424,536,3,494
859,2021-11-10,424,1414,3,494
860,2021-11-11,425,1421,1,171
861,2021-11-12,426,537,1,371
862,2021-11-12,426,165,1,371
863,2021-11-12,427,1419,1,261
864,2021-11-12,427,871,1,261
865,2021-11-12,427,1978,1,261
866,2021-11-12,428,508,1,51
867,2021-11-12,428,469,1,51
868,2021-11-12,429,1198,1,387
869,2021-11-12,429,410,1,387
870,2021-11-12,430,480,1,341
871,2021-11-13,431,284,3,441
872,2021-11-16,432,428,1,504
873,2021-11-16,432,2628,1,504
874,2021-11-16,432,749,1,504
875,2021-11-16,433,3280,1,224
876,2021-11-16,433,1409,1,224
877,2021-11-16,433,675,1,224
878,2021-11-17,434,703,2,255
879,2021-11-17,435,514,2,556
880,2021-11-17,435,553,2,556
881,2021-11-17,435,168,2,556
882,2021-11-17,436,806,2,335
883,2021-11-17,436,676,2,335
884,2021-11-17,437,559,2,228
885,2021-11-17,437,1437,2,228
886,2021-11-19,438,3298,3,214
887,2021-11-19,438,1676,3,214
888,2021-11-20,439,529,2,84
889,2021-11-20,439,198,1,84
890,2021-11-20,439,1429,2,84
891,2021-11-20,440,713,2,482
892,2021-11-20,441,546,1,475
893,2021-11-20,441,3712,1,475
894,2021-11-21,442,290,1,214
895,2021-11-23,443,943,2,438
896,2021-11-23,443,769,2,438
897,2021-11-24,444,578,3,146
898,2021-11-24,444,1007,3,146
899,2021-11-26,445,1428,4,36
900,2021-11-26,445,1745,4,36
901,2021-11-26,445,746,4,36
902,2021-11-26,446,579,4,508
903,2021-11-26,446,1435,4,508
904,2021-11-26,446,715,4,508
905,2021-11-26,447,762,4,234
906,2021-11-26,448,914,4,466
907,2021-11-26,448,588,4,466
908,2021-11-28,449,2039,1,26
909,2021-11-28,450,722,1,202
910,2021-11-29,451,598,4,417
911,2021-11-29,452,1459,4,86
912,2021-11-29,452,1470,4,86
913,2021-11-29,452,1482,4,86
914,2021-11-30,453,583,1,286
915,2021-11-30,454,2519,3,598
916,2021-11-30,454,605,3,598
917,2021-11-30,454,1793,1,598
918,2021-12-01,455,1630,4,147
919,2021-12-01,455,2051,4,147
920,2021-12-01,455,2059,4,147
921,2021-12-03,456,2086,3,581
922,2021-12-03,456,574,3,581
923,2021-12-03,457,1556,3,368
924,2021-12-04,458,1858,2,462
925,2021-12-04,458,436,1,462
926,2021-12-04,459,602,1,410
927,2021-12-04,460,1736,3,517
928,2021-12-04,460,482,1,517
929,2021-12-04,461,809,2,340
930,2021-12-04,462,199,1,59
931,2021-12-04,462,2285,3,59
932,2021-12-07,463,1047,3,248
933,2021-12-07,463,1500,4,248
934,2021-12-08,464,549,2,268
935,2021-12-08,465,1610,2,374
936,2021-12-08,465,1765,2,374
937,2021-12-10,466,885,1,104
938,2021-12-10,466,1019,1,104
939,2021-12-10,466,723,1,104
940,2021-12-10,467,2112,4,553
941,2021-12-10,467,923,4,553
942,2021-12-14,468,655,2,40
943,2021-12-15,469,663,4,112
944,2021-12-15,470,949,4,323
945,2021-12-15,470,343,4,323
946,2021-12-15,471,567,4,108
947,2021-12-15,471,1348,4,108
948,2021-12-15,471,640,4,108
949,2021-12-15,472,821,4,345
950,2021-12-15,472,1091,4,345
951,2021-12-15,472,2638,4,345
952,2021-12-16,473,615,1,322
953,2021-12-16,474,824,3,294
954,2021-12-16,474,2791,3,294
955,2021-12-16,474,2546,3,294
956,2021-12-19,475,888,1,573
957,2021-12-21,476,1445,1,243
958,2021-12-21,476,2002,1,243
959,2021-12-21,477,449,2,231
960,2021-12-21,477,1493,1,231
961,2021-12-22,478,1495,4,591
962,2021-12-23,479,832,4,398
963,2021-12-23,479,607,4,398
964,2021-12-23,480,593,2,531
965,2021-12-23,480,2181,4,531
966,2021-12-23,481,1788,4,95
967,2021-12-23,481,603,4,95
968,2021-12-23,482,205,3,456
969,2021-12-23,483,646,4,4
970,2021-12-23,483,209,3,4
971,2021-12-23,483,557,4,4
972,2021-12-24,484,1516,1,533
973,2021-12-24,485,1397,2,521
974,2021-12-24,485,1775,1,521
975,2021-12-25,486,213,3,207
976,2021-12-25,487,489,2,373
977,2021-12-27,488,442,3,442
978,2021-12-28,489,934,3,158
979,2021-12-28,489,667,1,158
980,2021-12-28,490,2159,3,77
981,2021-12-28,490,572,1,77
982,2021-12-31,491,1795,1,330
983,2022-01-01,492,590,3,256
984,2022-01-01,492,2329,1,256
985,2022-01-01,493,474,3,327
986,2022-01-01,493,1102,1,327
987,2022-01-01,493,1834,1,327
988,2022-01-02,494,648,1,26
989,2022-01-02,494,2376,1,26
990,2022-01-02,494,986,1,26
991,2022-01-02,495,1107,1,476
992,2022-01-02,495,1033,1,476
993,2022-01-02,495,2055,1,476
994,2022-01-02,496,2756,1,317
995,2022-01-02,497,1282,1,419
996,2022-01-03,498,1565,2,82
997,2022-01-03,498,1415,2,82
998,2022-01-03,499,652,2,413
999,2022-01-03,500,347,2,316
1000,2022-01-03,501,466,2,592
1001,2022-01-03,501,1865,2,592
1002,2022-01-03,501,709,2,592
1003,2022-01-06,502,542,1,131
1004,2022-01-06,503,626,4,201
1005,2022-01-06,504,753,1,440
1006,2022-01-06,505,1566,4,389
1007,2022-01-06,506,664,4,260
1008,2022-01-06,506,470,2,260
1009,2022-01-06,506,1964,1,260
1010,2022-01-07,507,672,4,359
1011,2022-01-07,507,1567,4,359
1012,2022-01-07,507,631,3,359
1013,2022-01-09,508,666,1,365
1014,2022-01-09,508,673,1,365
1015,2022-01-09,508,2251,1,365
1016,2022-01-09,509,515,1,127
1017,2022-01-09,509,349,1,127
1018,2022-01-09,509,800,1,127
1019,2022-01-09,510,3227,1,583
1020,2022-01-09,511,2966,1,309
1021,2022-01-10,512,2058,3,425
1022,2022-01-10,513,560,3,562
1023,2022-01-10,514,564,3,1
1024,2022-01-10,514,389,3,1
1025,2022-01-10,515,2872,3,23
1026,2022-01-10,515,3101,3,23
1027,2022-01-11,516,1968,1,597
1028,2022-01-11,516,1001,4,597
1029,2022-01-11,516,679,1,597
1030,2022-01-11,517,707,4,440
1031,2022-01-11,517,1523,1,440
1032,2022-01-11,517,1889,4,440
1033,2022-01-11,518,1981,1,298
1034,2022-01-11,518,2158,1,298
1035,2022-01-11,518,499,1,298
1036,2022-01-12,519,690,4,588
1037,2022-01-12,519,793,4,588
1038,2022-01-12,520,2259,4,338
1039,2022-01-12,521,1403,3,370
1040,2022-01-12,521,839,4,370
1041,2022-01-12,521,2490,4,370
1042,2022-01-12,522,2395,3,322
1043,2022-01-12,522,1021,4,322
1044,2022-01-13,523,1026,4,323
1045,2022-01-13,523,873,2,323
1046,2022-01-13,524,1841,2,225
1047,2022-01-13,525,912,4,524
1048,2022-01-13,526,2552,4,402
1049,2022-01-13,526,408,2,402
1050,2022-01-13,526,685,2,402
1051,2022-01-13,527,1081,4,453
1052,2022-01-13,527,731,2,453
1053,2022-01-13,527,817,4,453
1054,2022-01-14,528,221,2,356
1055,2022-01-14,528,1665,2,356
1056,2022-01-14,529,747,4,87
1057,2022-01-14,530,577,2,582
1058,2022-01-14,530,504,2,582
1059,2022-01-14,530,696,4,582
1060,2022-01-14,531,1896,4,474
1061,2022-01-14,531,1991,2,474
1062,2022-01-14,532,2271,4,182
1063,2022-01-14,532,706,2,182
1064,2022-01-14,532,1206,2,182
1065,2022-01-15,533,740,2,119
1066,2022-01-15,533,1450,2,119
1067,2022-01-15,533,719,2,119
1068,2022-01-16,534,1845,1,100
1069,2022-01-16,534,611,1,100
1070,2022-01-16,535,2678,1,196
1071,2022-01-16,535,2484,1,196
1072,2022-01-16,535,3203,1,196
1073,2022-01-17,536,441,3,559
1074,2022-01-17,536,743,3,559
1075,2022-01-17,536,522,3,559
1076,2022-01-17,537,733,2,365
1077,2022-01-17,537,1573,2,365
1078,2022-01-17,537,2025,2,365
1079,2022-01-17,538,1710,3,241
1080,2022-01-17,539,1715,2,200
1081,2022-01-17,539,518,2,200
1082,2022-01-17,539,2548,3,200
1083,2022-01-17,540,544,2,336
1084,2022-01-18,541,3245,1,231
1085,2022-01-18,542,959,2,204
1086,2022-01-19,543,2613,3,310
1087,2022-01-19,543,2035,3,310
1088,2022-01-19,544,3432,3,26
1089,2022-01-19,545,3237,3,95
1090,2022-01-19,545,989,3,95
1091,2022-01-20,546,936,1,276
1092,2022-01-20,547,1957,1,391
1093,2022-01-20,547,822,1,391
1094,2022-01-20,548,3484,1,75
1095,2022-01-20,549,1832,1,350
1096,2022-01-20,549,2001,1,350
1097,2022-01-20,550,837,1,249
1098,2022-01-20,550,2693,1,249
1099,2022-01-20,550,750,1,249
1100,2022-01-21,551,2096,4,438
1101,2022-01-21,551,996,4,438
1102,2022-01-21,552,2623,4,346
1103,2022-01-21,552,2008,4,346
1104,2022-01-21,552,561,4,346
1105,2022-01-21,553,775,4,187
1106,2022-01-21,553,1003,4,187
1107,2022-01-21,554,608,4,413
1108,2022-01-21,554,539,4,413
1109,2022-01-21,554,1506,4,413
1110,2022-01-21,555,847,4,248
1111,2022-01-21,555,496,4,248
1112,2022-01-22,556,1930,3,257
1113,2022-01-22,557,565,4,162
1114,2022-01-22,558,582,4,6
1115,2022-01-23,559,1947,1,364
1116,2022-01-23,559,1602,1,364
1117,2022-01-23,559,1292,1,364
1118,2022-01-23,560,222,1,225
1119,2022-01-23,560,1860,1,225
1120,2022-01-24,561,592,2,475
1121,2022-01-24,561,1138,2,475
1122,2022-01-24,561,2095,2,475
1123,2022-01-24,562,911,3,288
1124,2022-01-24,562,234,2,288
1125,2022-01-24,563,1035,2,248
1126,2022-01-24,564,840,3,185
1127,2022-01-26,565,1561,4,479
1128,2022-01-26,565,2681,4,479
1129,2022-01-26,566,891,4,440
1130,2022-01-26,566,1067,4,440
1131,2022-01-26,566,510,4,440
1132,2022-01-27,567,562,2,107
1133,2022-01-27,567,897,2,107
1134,2022-01-27,567,1101,4,107
1135,2022-01-27,568,829,4,571
1136,2022-01-27,569,1878,4,256
1137,2022-01-27,570,612,4,255
1138,2022-01-27,570,2729,2,255
1139,2022-01-28,571,830,3,352
1140,2022-01-28,571,1059,3,352
1141,2022-01-28,572,617,3,290
1142,2022-01-28,572,2103,3,290
1143,2022-01-28,572,1006,3,290
1144,2022-01-28,573,1221,3,383
1145,2022-01-28,573,2012,3,383
1146,2022-01-30,574,849,1,544
1147,2022-01-30,575,3263,1,599
1148,2022-01-30,575,624,1,599
1149,2022-01-30,575,2293,1,599
1150,2022-01-30,576,751,1,20
1151,2022-01-30,576,881,1,20
1152,2022-01-30,576,627,1,20
1153,2022-01-30,577,1297,1,62
1154,2022-01-30,577,1303,1,62
1155,2022-01-31,578,629,3,324
1156,2022-01-31,578,1064,2,324
1157,2022-01-31,579,645,2,541
1158,2022-01-31,580,680,2,437
1159,2022-02-01,581,2130,3,541
1160,2022-02-01,581,1598,4,541
1161,2022-02-01,582,953,4,466
1162,2022-02-03,583,974,2,334
1163,2022-02-03,583,2113,1,334
1164,2022-02-03,583,1323,1,334
1165,2022-02-03,584,656,2,350
1166,2022-02-03,584,782,1,350
1167,2022-02-03,584,1609,1,350
1168,2022-02-03,585,1996,1,592
1169,2022-02-03,585,951,2,592
1170,2022-02-03,585,638,1,592
1171,2022-02-04,586,1011,2,390
1172,2022-02-04,586,1004,2,390
1173,2022-02-04,587,1308,2,339
1174,2022-02-04,587,1340,2,339
1175,2022-02-04,588,3736,2,266
1176,2022-02-04,589,2052,2,366
1177,2022-02-04,589,694,2,366
1178,2022-02-04,589,2813,2,366
1179,2022-02-05,590,691,3,254
1180,2022-02-06,591,717,1,284
1181,2022-02-06,592,1325,1,534
1182,2022-02-06,593,1384,1,506
1183,2022-02-08,594,2883,4,106
1184,2022-02-08,594,1017,4,106
1185,2022-02-08,594,2850,1,106
1186,2022-02-09,595,2315,4,498
1187,2022-02-09,595,665,4,498
1188,2022-02-09,595,2054,4,498
1189,2022-02-09,596,2890,4,563
1190,2022-02-09,596,2345,4,563
1191,2022-02-09,596,699,4,563
1192,2022-02-10,597,901,5,316
1193,2022-02-10,597,2019,1,316
1194,2022-02-10,597,671,5,316
1195,2022-02-10,598,1250,1,88
1196,2022-02-10,599,1065,5,300
1197,2022-02-10,600,1015,5,489
1198,2022-02-10,600,2449,5,489
1199,2022-02-11,601,2464,1,584
1200,2022-02-11,601,651,3,584
1201,2022-02-12,602,734,2,88
1202,2022-02-12,602,3659,5,88
1203,2022-02-12,603,2139,5,66
1204,2022-02-12,603,2172,5,66
1205,2022-02-12,603,2174,2,66
1206,2022-02-12,604,1063,2,523
1207,2022-02-12,604,956,2,523
1208,2022-02-12,604,1669,2,523
1209,2022-02-12,605,1331,5,166
1210,2022-02-12,605,2525,5,166
1211,2022-02-12,605,752,5,166
1212,2022-02-12,606,1629,2,142
1213,2022-02-13,607,1699,1,316
1214,2022-02-13,607,247,1,316
1215,2022-02-13,607,2908,1,316
1216,2022-02-13,608,2970,1,237
1217,2022-02-13,609,736,1,393
1218,2022-02-13,610,967,1,320
1219,2022-02-13,610,913,1,320
1220,2022-02-13,611,1778,1,269
1221,2022-02-13,611,853,1,269
1222,2022-02-13,611,2170,1,269
1223,2022-02-16,612,1121,1,447
1224,2022-02-16,612,2049,1,447
1225,2022-02-16,613,1387,1,140
1226,2022-02-16,613,1324,2,140
1227,2022-02-16,614,790,1,280
1228,2022-02-16,614,1365,2,280
1229,2022-02-16,614,1356,2,280
1230,2022-02-16,615,677,2,441
1231,2022-02-17,616,530,4,352
1232,2022-02-17,617,863,4,564
1233,2022-02-17,617,683,5,564
1234,2022-02-17,618,745,5,370
1235,2022-02-17,618,978,1,370
1236,2022-02-17,618,987,1,370
1237,2022-02-17,619,2198,5,266
1238,2022-02-17,619,1130,1,266
1239,2022-02-18,620,777,4,131
1240,2022-02-18,620,2371,4,131
1241,2022-02-18,621,1145,4,432
1242,2022-02-18,621,814,4,432
1243,2022-02-18,621,990,4,432
1244,2022-02-18,622,1412,4,530
1245,2022-02-18,622,272,4,530
1246,2022-02-18,622,979,4,530
1247,2022-02-18,623,580,4,292
1248,2022-02-18,623,2952,4,292
1249,2022-02-18,624,693,4,238
1250,2022-02-18,624,991,4,238
1251,2022-02-18,624,2400,4,238
1252,2022-02-19,625,783,1,42
1253,2022-02-19,625,792,1,42
1254,2022-02-19,626,2509,1,596
1255,2022-02-19,626,3032,1,596
1256,2022-02-19,627,1000,1,207
1257,2022-02-19,627,596,1,207
1258,2022-02-19,628,1029,1,392
1259,2022-02-19,628,1150,1,392
1260,2022-02-20,629,938,1,7
1261,2022-02-20,630,1152,1,132
1262,2022-02-20,630,1178,1,132
1263,2022-02-20,630,1186,1,132
1264,2022-02-20,631,2199,1,313
1265,2022-02-20,632,2544,1,407
1266,2022-02-21,633,1805,5,259
1267,2022-02-21,633,1824,1,259
1268,2022-02-21,634,757,5,519
1269,2022-02-21,634,2673,5,519
1270,2022-02-21,634,278,1,519
1271,2022-02-23,635,2237,5,568
1272,2022-02-23,636,281,5,460
1273,2022-02-23,636,1037,1,460
1274,2022-02-23,637,2204,5,508
1275,2022-02-23,638,1430,5,450
1276,2022-02-23,638,1816,1,450
1277,2022-02-23,638,761,1,450
1278,2022-02-23,639,3022,1,280
1279,2022-02-24,640,1201,4,308
1280,2022-02-24,640,966,4,308
1281,2022-02-24,640,1002,2,308
1282,2022-02-24,641,2267,4,506
1283,2022-02-24,642,2822,2,62
1284,2022-02-24,642,785,2,62
1285,2022-02-25,643,794,3,406
1286,2022-02-26,644,812,1,100
1287,2022-02-26,644,1218,1,100
1288,2022-02-26,644,1455,1,100
1289,2022-02-26,645,597,1,212
1290,2022-02-26,645,791,1,212
1291,2022-02-26,645,1362,1,212
1292,2022-02-26,646,1040,1,415
1293,2022-02-26,647,1836,1,170
1294,2022-02-26,648,1464,1,373
1295,2022-02-26,648,3095,1,373
1296,2022-03-01,649,695,2,277
1297,2022-03-01,649,3033,3,277
1298,2022-03-01,649,848,2,277
1299,2022-03-03,650,3140,3,494
1300,2022-03-03,650,980,3,494
1301,2022-03-03,651,1382,3,60
1302,2022-03-03,651,997,3,60
1303,2022-03-03,651,852,3,60
1304,2022-03-04,652,2305,3,220
1305,2022-03-04,652,1696,1,220
1306,2022-03-04,653,795,3,76
1307,2022-03-04,653,2342,1,76
1308,2022-03-04,653,811,3,76
1309,2022-03-04,654,759,3,578
1310,2022-03-05,655,2574,3,56
1311,2022-03-05,655,1742,5,56
1312,2022-03-05,656,776,3,175
1313,2022-03-05,656,3204,3,175
1314,2022-03-05,656,1184,3,175
1315,2022-03-05,657,1207,3,447
1316,2022-03-06,658,1092,1,304
1317,2022-03-06,658,1536,1,304
1318,2022-03-06,658,1232,1,304
1319,2022-03-06,659,1005,1,361
1320,2022-03-06,659,2076,1,361
1321,2022-03-06,660,1386,1,385
1322,2022-03-06,660,855,1,385
1323,2022-03-06,660,1408,1,385
1324,2022-03-08,661,1434,3,56
1325,2022-03-08,662,803,3,533
1326,2022-03-08,662,1825,3,533
1327,2022-03-08,663,1563,3,188
1328,2022-03-08,663,1147,3,188
1329,2022-03-09,664,1231,2,133
1330,2022-03-09,664,1125,2,133
1331,2022-03-09,665,283,3,442
1332,2022-03-09,665,1590,2,442
1333,2022-03-09,666,1259,3,474
1334,2022-03-09,667,2361,2,93
1335,2022-03-09,667,610,4,93
1336,2022-03-09,667,1149,4,93
1337,2022-03-09,668,833,4,353
1338,2022-03-10,669,2582,5,435
1339,2022-03-10,669,2583,4,435
1340,2022-03-10,669,841,5,435
1341,2022-03-11,670,1144,2,427
1342,2022-03-11,671,1312,2,578
1343,2022-03-11,671,2615,2,578
1344,2022-03-11,672,808,2,364
1345,2022-03-11,672,1038,2,364
1346,2022-03-11,672,288,2,364
1347,2022-03-11,673,2275,2,440
1348,2022-03-12,674,3103,3,525
1349,2022-03-12,674,1087,3,525
1350,2022-03-12,675,1843,4,84
1351,2022-03-12,676,1750,4,379
1352,2022-03-12,676,2680,3,379
1353,2022-03-12,676,1153,4,379
1354,2022-03-13,677,851,1,21
1355,2022-03-13,678,1862,1,553
1356,2022-03-13,679,1910,1,110
1357,2022-03-13,679,1272,1,110
1358,2022-03-13,679,1278,1,110
1359,2022-03-13,680,1093,1,128
1360,2022-03-13,680,1174,1,128
1361,2022-03-13,680,2384,1,128
1362,2022-03-14,681,2394,5,467
1363,2022-03-14,681,815,5,467
1364,2022-03-14,681,1350,5,467
1365,2022-03-14,682,2098,5,149
1366,2022-03-14,682,296,5,149
1367,2022-03-14,682,1772,5,149
1368,2022-03-14,683,827,5,144
1369,2022-03-14,683,299,5,144
1370,2022-03-15,684,880,1,474
1371,2022-03-15,684,933,5,474
1372,2022-03-15,684,1484,5,474
1373,2022-03-15,685,311,2,43
1374,2022-03-16,686,2289,3,33
1375,2022-03-20,687,1127,1,514
1376,2022-03-20,687,1031,1,514
1377,2022-03-20,688,2692,1,415
1378,2022-03-20,688,2508,1,415
1379,2022-03-20,689,1501,1,49
1380,2022-03-20,689,1159,1,49
1381,2022-03-20,690,844,1,90
1382,2022-03-20,690,862,1,90
1383,2022-03-20,690,2322,1,90
1384,2022-03-21,691,2343,2,319
1385,2022-03-21,691,1903,2,319
1386,2022-03-21,692,2836,2,496
1387,2022-03-21,692,1109,4,496
1388,2022-03-21,693,1054,4,259
1389,2022-03-21,693,2711,2,259
1390,2022-03-21,693,1929,4,259
1391,2022-03-21,694,3398,2,485
1392,2022-03-21,695,982,4,189
1393,2022-03-21,695,3533,4,189
1394,2022-03-21,695,2407,2,189
1395,2022-03-22,696,992,4,118
1396,2022-03-22,697,1329,4,585
1397,2022-03-22,698,1463,4,462
1398,2022-03-22,698,1366,4,462
1399,2022-03-22,698,1956,4,462
1400,2022-03-22,699,1165,4,439
1401,2022-03-22,699,1970,4,439
1402,2022-03-23,700,1200,2,572
1403,2022-03-23,700,1522,2,572
1404,2022-03-23,701,1375,2,384
1405,2022-03-23,702,2005,2,172
1406,2022-03-23,703,3570,2,118
1407,2022-03-23,704,887,2,352
1408,2022-03-23,704,2717,2,352
1409,2022-03-24,705,1018,4,98
1410,2022-03-24,705,1224,3,98
1411,2022-03-24,706,320,2,243
1412,2022-03-24,706,2829,4,243
1413,2022-03-24,706,1225,3,243
1414,2022-03-25,707,1543,4,600
1415,2022-03-25,707,3602,4,600
1416,2022-03-25,708,1578,1,28
1417,2022-03-25,709,864,1,47
1418,2022-03-25,709,2533,4,47
1419,2022-03-25,710,865,4,594
1420,2022-03-25,710,3133,4,594
1421,2022-03-26,711,816,5,188
1422,2022-03-26,711,2838,5,188
1423,2022-03-26,711,1176,5,188
1424,2022-03-26,712,867,5,179
1425,2022-03-26,712,2026,5,179
1426,2022-03-26,712,327,5,179
1427,2022-03-26,713,890,5,428
1428,2022-03-26,714,2950,5,204
1429,2022-03-29,715,2080,2,156
1430,2022-03-29,715,1034,5,156
1431,2022-03-30,716,1053,3,253
1432,2022-03-30,717,1210,5,209
1433,2022-03-30,717,2045,3,209
1434,2022-03-30,717,2085,3,209
1435,2022-03-30,718,1587,5,26
1436,2022-03-30,718,3144,5,26
1437,2022-03-30,719,1112,3,542
1438,2022-03-30,719,3652,5,542
1439,2022-03-30,719,1119,5,542
1440,2022-03-30,720,1128,3,252
1441,2022-03-30,720,331,5,252
1442,2022-03-31,721,2104,2,574
1443,2022-03-31,721,2625,2,574
1444,2022-03-31,722,2895,2,88
1445,2022-03-31,722,2453,2,88
1446,2022-03-31,723,1156,2,112
1447,2022-03-31,723,905,2,112
1448,2022-03-31,723,1163,2,112
1449,2022-03-31,724,920,2,492
1450,2022-03-31,724,950,2,492
1451,2022-04-02,725,1088,2,291
1452,2022-04-02,725,1379,3,291
1453,2022-04-02,725,2147,3,291
1454,2022-04-02,726,2093,4,155
1455,2022-04-02,726,2145,4,155
1456,2022-04-02,726,834,3,155
1457,2022-04-02,727,332,4,386
1458,2022-04-02,728,2363,2,74
1459,2022-04-02,729,1239,3,451
1460,2022-04-02,729,1385,4,451
1461,2022-04-02,729,1432,2,451
1462,2022-04-03,730,2151,1,127
1463,2022-04-03,730,1249,1,127
1464,2022-04-03,730,2175,1,127
1465,2022-04-04,731,3012,1,109
1466,2022-04-04,731,2445,1,109
1467,2022-04-04,731,1440,4,109
1468,2022-04-05,732,1360,2,27
1469,2022-04-05,732,2492,2,27
1470,2022-04-05,732,2214,2,27
1471,2022-04-06,733,1078,5,431
1472,2022-04-06,734,2312,5,404
1473,2022-04-06,734,3044,5,404
1474,2022-04-06,735,1234,5,238
1475,2022-04-06,735,3218,5,238
1476,2022-04-06,736,1451,5,451
1477,2022-04-06,737,2263,5,152
1478,2022-04-06,737,861,5,152
1479,2022-04-06,737,2526,5,152
1480,2022-04-07,738,2614,3,139
1481,2022-04-07,738,1179,4,139
1482,2022-04-07,738,628,4,139
1483,2022-04-07,739,893,3,384
1484,2022-04-07,739,1090,3,384
1485,2022-04-07,740,892,4,268
1486,2022-04-07,740,3328,4,268
1487,2022-04-07,740,954,5,268
1488,2022-04-07,741,972,4,320
1489,2022-04-07,741,2332,4,320
1490,2022-04-07,741,335,3,320
1491,2022-04-10,742,2188,1,292
1492,2022-04-10,742,2282,1,292
1493,2022-04-10,742,1456,1,292
1494,2022-04-10,743,1499,1,184
1495,2022-04-10,744,2656,1,483
1496,2022-04-10,744,2335,1,483
1497,2022-04-10,745,2469,1,554
1498,2022-04-10,745,1139,1,554
1499,2022-04-11,746,3080,4,62
1500,2022-04-11,746,1082,2,62
1501,2022-04-11,746,2399,4,62
1502,2022-04-11,747,1782,2,477
1503,2022-04-11,747,1180,5,477
1504,2022-04-11,747,3017,4,477
1505,2022-04-12,748,910,5,517
1506,2022-04-12,748,2479,5,517
1507,2022-04-12,748,1504,2,517
1508,2022-04-12,749,909,2,524
1509,2022-04-12,749,348,2,524
1510,2022-04-12,749,1241,2,524
1511,2022-04-12,750,1256,5,539
1512,2022-04-13,751,1458,3,353
1513,2022-04-13,751,1158,3,353
1514,2022-04-13,752,879,3,306
1515,2022-04-13,752,1133,3,306
1516,2022-04-13,752,3102,3,306
1517,2022-04-13,753,3114,3,550
1518,2022-04-13,753,1246,3,550
1519,2022-04-14,754,2266,2,61
1520,2022-04-14,754,1475,4,61
1521,2022-04-14,754,2502,4,61
1522,2022-04-14,755,1189,2,503
1523,2022-04-14,755,2426,1,503
1524,2022-04-14,756,988,4,502
1525,2022-04-14,756,2856,4,502
1526,2022-04-14,756,2860,2,502
1527,2022-04-15,757,2543,5,185
1528,2022-04-15,757,1465,4,185
1529,2022-04-16,758,3165,2,578
1530,2022-04-16,758,2714,2,578
1531,2022-04-16,758,1223,2,578
1532,2022-04-17,759,919,1,364
1533,2022-04-17,759,1010,1,364
1534,2022-04-17,760,1279,1,500
1535,2022-04-17,760,1488,1,500
1536,2022-04-17,761,2897,1,379
1537,2022-04-17,761,1469,1,379
1538,2022-04-18,762,886,5,584
1539,2022-04-18,763,2755,5,64
1540,2022-04-18,763,1381,5,64
1541,2022-04-18,763,1209,5,64
1542,2022-04-18,764,2278,5,169
1543,2022-04-18,764,3257,5,169
1544,2022-04-18,764,2635,5,169
1545,2022-04-18,765,1659,5,185
1546,2022-04-18,765,2579,5,185
1547,2022-04-18,765,2653,5,185
1548,2022-04-19,766,3443,1,345
1549,2022-04-19,767,2650,1,60
1550,2022-04-19,767,350,4,60
1551,2022-04-22,768,1068,3,502
1552,2022-04-22,768,2776,2,502
1553,2022-04-22,768,1319,3,502
1554,2022-04-23,769,1660,4,338
1555,2022-04-23,770,1529,4,378
1556,2022-04-23,770,1799,4,378
1557,2022-04-23,770,2825,4,378
1558,2022-04-23,771,2779,4,409
1559,2022-04-23,771,1581,4,409
1560,2022-04-23,772,1248,4,435
1561,2022-04-23,772,2798,4,435
1562,2022-04-23,773,1575,4,364
1563,2022-04-24,774,1089,1,530
1564,2022-04-24,774,1161,1,530
1565,2022-04-24,775,2964,1,105
