,rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
9819,6554,241,2021-11-29,2021-11-30,40,446,2,6.87,0.0
7753,6555,193,2021-11-29,2021-11-29,35,486,3,10.84,0.0
7944,6556,197,2021-11-29,2021-12-04,19,117,2,11.997,0.0
2472,6557,62,2021-11-29,2021-11-30,10,332,4,17.99,0.0
974,6558,25,2021-11-29,2021-11-29,44,145,2,5.33,0.0
186,6559,5,2021-11-29,2021-11-30,42,353,2,7.2,0.0
10538,6560,258,2021-11-30,2021-12-02,33,206,1,9.54,0.0
6190,6561,154,2021-11-30,2021-12-07,14,451,3,11.27,0.0
15750,6562,383,2021-11-30,2021-12-09,22,187,1,14.6,2.92
20016,6563,487,2021-11-30,2021-11-30,6,138,3,7.95,0.0
13920,6564,339,2021-11-30,2021-11-30,19,365,4,11.997,0.0
8534,6565,210,2021-11-30,2021-12-09,37,327,1,2.79,0.56
2340,6566,59,2021-11-30,2021-11-30,10,257,4,16.191,0.0
18763,6567,457,2021-11-30,2021-11-30,32,149,4,7.71,0.0
8119,6568,201,2021-11-30,2021-11-30,4,319,1,10.215,0.0
10957,6569,268,2021-11-30,2021-11-30,13,534,3,31.93,0.0
17288,6570,421,2021-11-30,2021-12-11,10,280,3,16.191,6.48
4631,6571,116,2021-11-30,2021-12-04,4,523,1,11.35,0.0
10624,6572,260,2021-11-30,2021-12-09,39,103,2,2.2230000000000003,0.44
7422,6573,185,2021-11-30,2021-12-12,39,348,2,2.47,1.24
17164,6574,418,2021-11-30,2021-12-05,3,154,2,10.58,0.0
6073,6575,151,2021-11-30,2021-12-11,31,187,2,8.0,3.2
5976,6576,149,2021-11-30,2021-12-06,24,102,4,12.58,0.0
20150,6577,490,2021-12-01,2021-12-01,22,457,2,14.6,0.0
18440,6578,449,2021-12-01,2021-12-01,17,368,2,2.66,0.0
3805,6579,96,2021-12-01,2021-12-09,22,185,3,14.6,1.46
1022,6580,26,2021-12-01,2021-12-08,34,154,3,1.87,0.0
18080,6581,441,2021-12-01,2021-12-08,35,308,3,9.756,0.0
15590,6582,378,2021-12-01,2023-05-29,5,463,1,9.33,19.59
4902,6583,122,2021-12-01,2021-12-02,29,56,4,19.27,0.0
8622,6584,212,2021-12-01,2021-12-05,13,298,2,28.737000000000002,0.0
15107,6585,366,2021-12-01,2021-12-07,13,358,3,31.93,0.0
9158,6586,224,2021-12-01,2021-12-04,1,8,2,10.97,0.0
10958,6587,268,2021-12-01,2021-12-16,13,145,3,31.93,25.54
3332,6588,85,2021-12-01,2021-12-07,32,526,1,7.71,0.0
1438,6589,36,2021-12-01,2021-12-14,13,192,1,31.93,19.16
9264,6590,227,2021-12-01,2021-12-02,50,221,3,7.992000000000001,0.0
1233,6591,31,2021-12-01,2021-12-08,39,154,3,2.47,0.0
2843,6592,72,2021-12-01,2021-12-01,45,524,2,7.86,0.0
14850,6593,360,2021-12-01,2021-12-01,32,218,4,7.71,0.0
13691,6594,334,2021-12-01,2021-12-01,37,386,2,3.1,0.0
233,6595,6,2021-12-01,2021-12-24,29,315,4,17.343,27.75
6580,6596,164,2021-12-01,2021-12-06,35,79,3,9.756,0.0
8975,6597,220,2021-12-01,2021-12-04,10,193,4,16.191,0.0
14309,6598,348,2021-12-02,2021-12-07,10,390,4,17.99,0.0
1537,6599,38,2021-12-02,2021-12-03,10,274,1,17.99,0.0
6026,6600,150,2021-12-02,2021-12-02,29,90,3,17.343,0.0
10838,6601,265,2021-12-02,2021-12-02,42,410,4,8.0,0.0
18311,6602,446,2021-12-02,2021-12-06,13,485,3,28.737000000000002,0.0
11671,6603,285,2021-12-02,2021-12-02,13,430,1,28.737000000000002,0.0
10075,6604,247,2021-12-02,2021-12-06,13,401,3,28.737000000000002,0.0
4601,6605,115,2021-12-02,2021-12-29,7,312,1,12.17,24.34
7682,6606,191,2021-12-02,2021-12-07,44,113,3,4.797000000000001,0.0
8218,6607,203,2021-12-02,2021-12-08,22,517,4,13.14,0.0
16303,6608,397,2021-12-02,2021-12-09,22,596,3,14.6,0.0
8481,6609,209,2021-12-02,2021-12-07,27,560,1,4.5,0.0
18133,6610,442,2021-12-02,2021-12-02,7,124,2,12.17,0.0
8667,6611,213,2021-12-02,2021-12-04,36,254,1,12.35,0.0
488,6612,13,2021-12-02,2021-12-13,46,97,3,1.71,0.68
7265,6613,181,2021-12-02,2021-12-13,39,261,3,2.47,0.99
13921,6614,339,2021-12-02,2021-12-07,19,425,1,11.997,0.0
624,6615,16,2021-12-02,2021-12-02,13,446,1,31.93,0.0
15663,6616,381,2021-12-02,2021-12-14,29,403,1,19.27,9.64
6600,6617,165,2021-12-02,2021-12-03,5,13,1,8.397,0.0
2748,6618,69,2021-12-02,2022-01-23,16,417,1,6.67,9.34
4953,6619,124,2021-12-02,2021-12-10,13,178,1,31.93,3.19
625,6620,16,2021-12-02,2021-12-15,13,357,4,31.93,19.16
20362,6621,495,2021-12-02,2021-12-29,13,97,2,31.93,63.86
14621,6622,355,2021-12-02,2021-12-08,4,565,2,10.215,0.0
9959,6623,244,2021-12-02,2021-12-05,33,2,1,10.6,0.0
11340,6624,277,2021-12-02,2021-12-05,19,247,1,13.33,0.0
4286,6625,108,2021-12-03,2021-12-08,13,231,4,28.737000000000002,0.0
18178,6626,443,2021-12-03,2021-12-05,33,380,1,9.54,0.0
19456,6627,474,2021-12-03,2021-12-04,21,38,2,43.33,0.0
6363,6628,159,2021-12-03,2021-12-03,5,72,1,9.33,0.0
11053,6629,270,2021-12-03,2021-12-10,37,168,3,2.79,0.0
8165,6630,202,2021-12-03,2021-12-03,13,493,2,31.93,0.0
10156,6631,249,2021-12-03,2021-12-04,13,218,4,31.93,0.0
12363,6632,302,2021-12-03,2022-01-31,19,563,4,11.997,25.19
2383,6633,60,2021-12-03,2021-12-06,33,330,2,10.6,0.0
19932,6634,485,2021-12-03,2021-12-13,27,504,3,4.5,1.35
6152,6635,153,2021-12-03,2021-12-06,24,153,2,12.58,0.0
20017,6636,487,2021-12-03,2021-12-03,6,95,3,7.95,0.0
4383,6637,110,2021-12-03,2021-12-19,22,207,4,14.6,13.14
6779,6638,169,2021-12-03,2021-12-03,46,315,3,1.539,0.0
7171,6639,178,2021-12-03,2021-12-21,22,193,1,13.14,14.45
889,6640,23,2021-12-03,2021-12-04,19,403,3,13.33,0.0
16994,6641,414,2021-12-03,2021-12-03,36,425,1,11.115,0.0
15511,6642,376,2021-12-03,2021-12-08,13,499,3,28.737000000000002,0.0
16,6643,1,2021-12-04,2021-12-04,6,170,1,7.95,0.0
19202,6644,468,2021-12-04,2021-12-10,13,2,3,31.93,0.0
1737,6645,43,2021-12-04,2021-12-11,33,325,1,10.6,0.0
17333,6646,423,2021-12-04,2021-12-05,25,315,2,3.3930000000000002,0.0
2184,6647,55,2021-12-04,2021-12-09,29,299,3,19.27,0.0
5303,6648,133,2021-12-04,2021-12-04,8,473,3,10.791,0.0
1493,6649,37,2021-12-04,2021-12-14,36,553,3,11.115,3.33
12862,6650,314,2021-12-04,2021-12-07,1,395,4,9.873000000000001,0.0
2052,6651,51,2021-12-04,2021-12-04,39,44,1,2.47,0.0
6729,6652,168,2021-12-04,2021-12-13,1,196,4,10.97,2.19
2296,6653,58,2021-12-04,2021-12-07,10,569,1,16.191,0.0
18920,6654,461,2021-12-04,2021-12-11,13,453,4,31.93,0.0
19246,6655,469,2021-12-04,2021-12-04,19,475,4,13.33,0.0
6601,6656,165,2021-12-04,2021-12-06,5,69,3,8.397,0.0
20406,6657,496,2021-12-04,2021-12-16,13,203,4,31.93,15.96
14931,6658,362,2021-12-04,2021-12-05,44,127,3,5.33,0.0
16900,6659,412,2021-12-04,2021-12-07,13,288,1,31.93,0.0
8166,6660,202,2021-12-04,2021-12-05,13,87,3,28.737000000000002,0.0
12318,6661,301,2021-12-04,2021-12-04,4,213,4,11.35,0.0
9194,6662,225,2021-12-04,2021-12-06,6,123,2,7.95,0.0
5054,6663,127,2021-12-04,2021-12-17,22,370,3,14.6,8.76
1958,6664,49,2021-12-04,2021-12-08,27,583,1,5.0,0.0
12491,6665,305,2021-12-04,2021-12-04,36,567,1,12.35,0.0
15393,6666,373,2021-12-04,2021-12-04,35,235,2,10.84,0.0
4040,6667,102,2021-12-04,2021-12-13,32,505,2,7.71,1.54
3020,6668,77,2021-12-04,2021-12-06,22,36,2,14.6,0.0
19679,6669,479,2021-12-04,2021-12-10,41,345,4,1.92,0.0
10448,6670,256,2021-12-05,2021-12-17,28,176,1,8.67,4.34
12813,6671,313,2021-12-05,2021-12-05,36,458,1,11.115,0.0
19063,6672,464,2021-12-05,2021-12-07,11,495,1,3.591,0.0
18039,6673,440,2021-12-05,2021-12-06,3,4,1,9.522,0.0
7331,6674,183,2021-12-05,2021-12-05,39,545,1,2.2230000000000003,0.0
10157,6675,249,2021-12-05,2021-12-12,13,167,1,28.737000000000002,0.0
18970,6676,462,2021-12-05,2021-12-05,13,70,1,31.93,0.0
9913,6677,243,2021-12-05,2021-12-09,13,547,1,28.737000000000002,0.0
5562,6678,139,2021-12-05,2021-12-09,25,479,1,3.3930000000000002,0.0
8353,6679,206,2021-12-05,2021-12-14,32,521,1,7.71,1.54
9378,6680,230,2021-12-05,2021-12-09,47,105,1,0.9990000000000001,0.0
9514,6681,233,2021-12-05,2021-12-07,5,219,1,9.33,0.0
10721,6682,262,2021-12-05,2021-12-05,4,206,1,10.215,0.0
12401,6683,303,2021-12-05,2021-12-14,26,239,1,23.33,4.67
6823,6684,170,2021-12-05,2021-12-07,22,434,1,14.6,0.0
1147,6685,29,2021-12-05,2021-12-11,7,98,1,10.953,0.0
4466,6686,112,2021-12-05,2021-12-05,1,140,1,10.97,0.0
11179,6687,273,2021-12-05,2021-12-06,22,73,1,14.6,0.0
6996,6688,174,2021-12-05,2021-12-14,22,76,1,14.6,2.92
12584,6689,307,2021-12-05,2021-12-09,24,339,1,12.58,0.0
11454,6690,280,2021-12-05,2021-12-16,29,462,1,17.343,6.94
725,6691,19,2021-12-05,2021-12-12,4,229,1,10.215,0.0
8266,6692,204,2021-12-06,2021-12-06,24,95,1,12.58,0.0
3452,6693,88,2021-12-06,2021-12-08,13,485,2,28.737000000000002,0.0
1878,6694,47,2021-12-06,2021-12-06,35,598,4,9.756,0.0
6027,6695,150,2021-12-06,2021-12-13,29,571,4,19.27,0.0
12768,6696,312,2021-12-06,2021-12-06,32,426,4,6.939,0.0
10539,6697,258,2021-12-06,2021-12-08,33,452,1,9.54,0.0
10488,6698,257,2021-12-06,2021-12-06,32,11,3,6.939,0.0
75,6699,2,2021-12-06,2021-12-06,39,65,2,2.47,0.0
16947,6700,413,2021-12-06,2021-12-07,7,403,2,12.17,0.0
9544,6701,234,2021-12-06,2021-12-06,1,399,4,10.97,0.0
1057,6702,27,2021-12-06,2021-12-13,37,188,1,3.1,0.0
14347,6703,349,2021-12-06,2021-12-09,4,313,4,11.35,0.0
6286,6704,157,2021-12-06,2021-12-14,39,73,2,2.47,0.25
2093,6705,52,2021-12-06,2021-12-08,1,92,3,10.97,0.0
17116,6706,417,2021-12-06,2021-12-08,33,114,3,9.54,0.0
11712,6707,286,2021-12-06,2021-12-13,11,17,1,3.99,0.0
7903,6708,196,2021-12-06,2021-12-13,39,554,4,2.47,0.0
3994,6709,101,2021-12-06,2022-01-22,6,102,1,7.95,7.16
5019,6710,126,2021-12-06,2021-12-09,39,486,1,2.47,0.0
7945,6711,197,2021-12-06,2021-12-06,19,150,1,13.33,0.0
15605,6712,379,2021-12-06,2021-12-08,18,373,4,4.17,0.0
13537,6713,331,2021-12-06,2021-12-06,13,264,4,31.93,0.0
11785,6714,288,2021-12-06,2022-01-11,32,167,3,6.939,0.0
4508,6715,113,2021-12-06,2021-12-09,29,390,3,17.343,0.0
7227,6716,180,2021-12-06,2021-12-06,19,389,2,13.33,0.0
19722,6717,480,2021-12-06,2021-12-06,20,430,2,6.777,0.0
2510,6718,63,2021-12-06,2021-12-06,13,226,3,31.93,0.0
15434,6719,374,2021-12-06,2021-12-11,22,91,2,14.6,0.0
3680,6720,93,2021-12-06,2021-12-10,4,313,3,11.35,0.0
14715,6721,357,2021-12-06,2021-12-13,29,90,4,17.343,0.0
16421,6722,400,2021-12-06,2021-12-14,13,5,1,31.93,3.19
13010,6723,318,2021-12-06,2021-12-11,22,560,2,13.14,0.0
4081,6724,103,2021-12-06,2021-12-08,29,422,4,17.343,0.0
15243,6725,369,2021-12-06,2021-12-06,1,53,2,10.97,0.0
147,6726,4,2021-12-07,2021-12-07,32,32,3,7.71,0.0
1617,6727,40,2021-12-07,2021-12-08,50,275,3,8.88,0.0
14138,6728,344,2021-12-07,2021-12-27,22,58,2,14.6,18.98
14102,6729,343,2021-12-07,2021-12-13,3,431,3,10.58,0.0
20151,6730,490,2021-12-07,2021-12-08,22,515,4,14.6,0.0
2634,6731,66,2021-12-07,2021-12-07,6,11,1,7.155,0.0
14478,6732,352,2021-12-07,2021-12-11,34,282,1,1.87,0.0
17902,6733,436,2021-12-07,2021-12-07,7,395,3,10.953,0.0
7074,6734,176,2021-12-07,2021-12-11,44,210,2,5.33,0.0
10407,6735,255,2021-12-07,2021-12-15,13,315,3,28.737000000000002,2.87
12269,6736,300,2021-12-07,2021-12-07,13,149,4,31.93,0.0
10580,6737,259,2021-12-07,2021-12-17,24,52,4,12.58,3.77
5605,6738,140,2021-12-07,2021-12-09,5,370,1,9.33,0.0
20062,6739,488,2021-12-07,2021-12-12,13,1,2,28.737000000000002,0.0
8756,6740,215,2021-12-07,2021-12-08,7,37,1,10.953,0.0
5864,6741,146,2021-12-07,2021-12-14,13,467,4,28.737000000000002,0.0
8668,6742,213,2021-12-07,2021-12-10,36,391,1,12.35,0.0
5816,6743,145,2021-12-07,2021-12-08,10,358,2,17.99,0.0
3415,6744,87,2021-12-07,2022-03-13,39,356,2,2.2230000000000003,0.0
1879,6745,47,2021-12-07,2021-12-20,35,312,1,10.84,6.5
10673,6746,261,2021-12-07,2022-01-07,22,446,3,14.6,0.0
1398,6747,35,2021-12-07,2021-12-09,35,22,4,9.756,0.0
6909,6748,172,2021-12-07,2021-12-14,40,392,2,6.87,0.0
15108,6749,366,2021-12-08,2021-12-14,13,21,1,31.93,0.0
7032,6750,175,2021-12-08,2021-12-08,19,168,2,11.997,0.0
17248,6751,420,2021-12-08,2021-12-15,29,117,3,17.343,0.0
2806,6752,71,2021-12-08,2021-12-11,32,37,2,6.939,0.0
12707,6753,310,2021-12-08,2022-01-10,7,191,4,10.953,0.0
12623,6754,308,2021-12-08,2021-12-08,29,50,2,17.343,0.0
19509,6755,475,2021-12-08,2021-12-16,27,47,3,5.0,0.5
12938,6756,316,2021-12-08,2021-12-08,7,284,4,10.953,0.0
12541,6757,306,2021-12-08,2021-12-21,39,524,4,2.47,1.48
16183,6758,394,2021-12-08,2021-12-13,22,486,1,14.6,0.0
5769,6759,144,2021-12-08,2021-12-21,3,205,2,9.522,5.71
11500,6760,281,2021-12-08,2021-12-08,37,231,2,2.79,0.0
18641,6761,454,2021-12-08,2021-12-15,13,444,1,31.93,0.0
19645,6762,478,2021-12-08,2021-12-11,22,26,2,14.6,0.0
17941,6763,437,2021-12-08,2021-12-18,13,213,3,31.93,9.58
18353,6764,447,2021-12-08,2021-12-08,44,101,1,5.33,0.0
12769,6765,312,2021-12-08,2021-12-08,32,229,4,6.939,0.0
9515,6766,233,2021-12-08,2021-12-13,5,35,4,8.397,0.0
9820,6767,241,2021-12-08,2021-12-12,40,57,3,6.87,0.0
15708,6768,382,2021-12-08,2021-12-08,27,29,1,5.0,0.0
14268,6769,347,2021-12-08,2021-12-12,35,473,1,9.756,0.0
5178,6770,130,2021-12-09,2021-12-10,13,267,4,28.737000000000002,0.0
12887,6771,315,2021-12-09,2021-12-15,7,399,4,12.17,0.0
14622,6772,355,2021-12-09,2021-12-13,4,153,4,11.35,0.0
8401,6773,207,2021-12-09,2021-12-11,1,346,3,9.873000000000001,0.0
3767,6774,95,2021-12-09,2022-03-20,6,475,4,7.95,3.18
13052,6775,319,2021-12-09,2021-12-15,13,386,1,31.93,0.0
3109,6776,79,2021-12-09,2021-12-14,42,366,1,8.0,0.0
13125,6777,321,2021-12-09,2021-12-15,13,386,2,31.93,0.0
11753,6778,287,2021-12-09,2021-12-14,39,31,2,2.2230000000000003,0.0
1846,6779,46,2021-12-09,2022-01-04,32,25,3,6.939,13.18
1312,6780,33,2021-12-09,2021-12-15,6,99,3,7.155,0.0
2974,6781,76,2021-12-09,2021-12-14,29,42,2,17.343,0.0
7683,6782,191,2021-12-09,2021-12-11,44,78,3,5.33,0.0
5345,6783,134,2021-12-09,2021-12-19,29,513,2,17.343,5.2
20318,6784,494,2021-12-09,2021-12-16,9,143,4,27.33,0.0
5427,6785,136,2021-12-09,2021-12-13,7,527,4,10.953,0.0
18718,6786,456,2021-12-09,2021-12-09,22,442,2,14.6,0.0
11261,6787,275,2021-12-09,2021-12-30,22,198,2,13.14,18.4
8976,6788,220,2021-12-09,2021-12-13,10,480,2,16.191,0.0
7228,6789,180,2021-12-09,2021-12-13,19,103,2,11.997,0.0
329,6790,9,2021-12-09,2021-12-21,30,286,1,16.668,8.33
18401,6791,448,2021-12-09,2021-12-18,1,104,1,9.873000000000001,1.97
8714,6792,214,2021-12-10,2021-12-13,1,183,2,10.97,0.0
4115,6793,104,2021-12-10,2021-12-19,44,97,4,5.33,1.07
17029,6794,415,2021-12-10,2021-12-11,22,143,2,14.6,0.0
4711,6795,118,2021-12-10,2021-12-21,44,260,4,5.33,2.13
5220,6796,131,2021-12-10,2021-12-12,22,18,1,13.14,0.0
9861,6797,242,2021-12-10,2021-12-11,35,587,4,10.84,0.0
11672,6798,285,2021-12-10,2021-12-11,13,252,2,31.93,0.0
3500,6799,89,2021-12-10,2021-12-12,27,249,4,5.0,0.0
20266,6800,493,2021-12-10,2021-12-10,35,525,1,10.84,0.0
18559,6801,452,2021-12-10,2021-12-17,36,15,1,11.115,0.0
17,6802,1,2021-12-10,2021-12-11,6,389,1,7.95,0.0
9960,6803,244,2021-12-10,2021-12-10,33,304,3,10.6,0.0
17429,6804,425,2021-12-10,2021-12-10,27,458,2,4.5,0.0
413,6805,11,2021-12-10,2021-12-13,15,523,4,2.83,0.0
10281,6806,252,2021-12-10,2021-12-10,26,35,2,20.997,0.0
5099,6807,128,2021-12-10,2021-12-10,38,95,4,15.99,0.0
4903,6808,122,2021-12-10,,29,296,4,17.343,
18221,6809,444,2021-12-10,2021-12-19,13,247,3,31.93,6.39
13831,6810,337,2021-12-10,2021-12-20,3,445,2,9.522,2.86
18040,6811,440,2021-12-10,2021-12-19,3,87,1,9.522,1.9
7378,6812,184,2021-12-10,2021-12-16,13,405,4,31.93,0.0
20189,6813,491,2021-12-10,2021-12-19,13,478,2,31.93,6.39
3172,6814,81,2021-12-10,2021-12-11,13,445,2,28.737000000000002,0.0
6246,6815,156,2021-12-10,2021-12-13,10,348,3,17.99,0.0
1538,6816,38,2021-12-10,2022-01-01,10,142,2,16.191,24.29
187,6817,5,2021-12-10,2021-12-11,42,208,4,8.0,0.0
15549,6818,377,2021-12-10,2021-12-18,19,72,3,13.33,1.33
20496,6819,498,2021-12-10,2021-12-13,34,363,4,1.683,0.0
13692,6820,334,2021-12-11,2021-12-11,37,97,2,3.1,0.0
6780,6821,169,2021-12-11,2021-12-20,46,145,1,1.71,0.34
15830,6822,385,2021-12-11,2021-12-18,32,548,4,6.939,0.0
9159,6823,224,2021-12-11,2021-12-12,1,154,3,10.97,0.0
13538,6824,331,2021-12-11,2021-12-11,13,166,2,28.737000000000002,0.0
10625,6825,260,2021-12-11,2021-12-24,39,62,1,2.2230000000000003,1.33
18179,6826,443,2021-12-11,2021-12-11,33,452,1,9.54,0.0
4082,6827,103,2021-12-11,2021-12-23,29,402,4,17.343,8.67
1959,6828,49,2021-12-11,2021-12-15,27,300,4,5.0,0.0
10540,6829,258,2021-12-11,2021-12-15,33,535,4,10.6,0.0
4287,6830,108,2021-12-11,2021-12-12,13,525,4,31.93,0.0
18606,6831,453,2021-12-11,2021-12-23,19,577,3,13.33,6.66
12100,6832,296,2021-12-11,2021-12-11,33,17,1,10.6,0.0
9112,6833,223,2021-12-11,2021-12-19,13,316,3,28.737000000000002,2.87
19879,6834,484,2021-12-11,2021-12-12,13,391,1,31.93,0.0
10324,6835,253,2021-12-11,2021-12-12,13,315,4,28.737000000000002,0.0
3137,6836,80,2021-12-11,2022-03-23,32,499,4,6.939,3.47
6824,6837,170,2021-12-11,2021-12-18,22,257,4,13.14,0.0
7994,6838,198,2021-12-11,2021-12-24,35,575,2,10.84,6.5
15019,6839,364,2021-12-11,2021-12-24,32,325,3,7.71,4.63
14529,6840,353,2021-12-11,2021-12-13,27,242,2,4.5,0.0
14760,6841,358,2021-12-12,2021-12-17,27,197,1,4.5,0.0
10761,6842,263,2021-12-12,2021-12-24,36,512,1,12.35,6.18
13922,6843,339,2021-12-12,2021-12-14,19,222,1,11.997,0.0
9332,6844,229,2021-12-12,2021-12-12,13,472,1,28.737000000000002,0.0
2511,6845,63,2021-12-12,2021-12-19,13,84,1,31.93,0.0
2594,6846,65,2021-12-12,2021-12-14,32,145,1,7.71,0.0
9914,6847,243,2021-12-12,2022-01-08,13,485,1,28.737000000000002,57.47
18680,6848,455,2021-12-12,2021-12-18,43,214,1,3.4019999999999997,0.0
3286,6849,84,2021-12-12,2021-12-18,37,555,1,3.1,0.0
16343,6850,398,2021-12-12,2022-02-24,13,69,1,28.737000000000002,14.37
8623,6851,212,2021-12-12,2022-02-03,13,352,1,28.737000000000002,43.11
7946,6852,197,2021-12-12,2021-12-18,19,3,1,13.33,0.0
1234,6853,31,2021-12-12,2021-12-15,39,172,1,2.47,0.0
11868,6854,290,2021-12-12,2021-12-25,29,434,1,19.27,11.56
11833,6855,289,2021-12-12,2021-12-12,41,242,1,1.728,0.0
13372,6856,327,2021-12-12,2021-12-12,42,358,1,8.0,0.0
1580,6857,39,2021-12-12,2021-12-16,22,38,1,14.6,0.0
17644,6858,430,2021-12-12,2021-12-16,22,555,1,14.6,0.0
19203,6859,468,2021-12-12,2021-12-12,13,306,1,31.93,0.0
11378,6860,278,2021-12-12,2021-12-16,6,92,1,7.95,0.0
18,6861,1,2021-12-12,2021-12-18,6,543,1,7.95,0.0
3205,6862,82,2021-12-12,2021-12-25,32,427,1,7.71,4.63
19154,6863,466,2021-12-12,2021-12-19,9,545,1,24.596999999999998,0.0
15155,6864,367,2021-12-12,2021-12-21,40,26,1,6.87,1.37
15877,6865,386,2021-12-12,2021-12-13,30,513,1,16.668,0.0
8877,6866,218,2021-12-12,2021-12-24,5,85,1,9.33,4.66
18134,6867,442,2021-12-13,2021-12-17,7,376,2,12.17,0.0
9696,6868,238,2021-12-13,2021-12-13,13,526,1,31.93,0.0
16211,6869,395,2021-12-13,2021-12-20,5,411,4,8.397,0.0
9664,6870,237,2021-12-13,2021-12-21,27,274,3,5.0,0.5
14479,6871,352,2021-12-13,2021-12-13,34,88,4,1.683,0.0
12814,6872,313,2021-12-13,2021-12-21,36,569,1,11.115,1.11
12143,6873,297,2021-12-13,2021-12-24,13,89,2,31.93,12.77
17815,6874,434,2021-12-13,2021-12-14,13,470,4,31.93,0.0
10205,6875,250,2021-12-13,2021-12-13,4,423,2,11.35,0.0
14171,6876,345,2021-12-13,2021-12-23,22,276,2,13.14,3.94
17334,6877,423,2021-12-13,2021-12-20,25,393,3,3.77,0.0
929,6878,24,2021-12-13,2021-12-13,22,92,4,14.6,0.0
16948,6879,413,2021-12-13,2021-12-18,7,203,2,12.17,0.0
770,6880,20,2021-12-13,2021-12-13,13,327,1,28.737000000000002,0.0
10874,6881,266,2021-12-13,2021-12-23,32,577,4,7.71,2.31
9961,6882,244,2021-12-13,2021-12-17,33,44,4,10.6,0.0
975,6883,25,2021-12-13,2021-12-13,44,88,3,4.797000000000001,0.0
1738,6884,43,2021-12-13,2021-12-25,33,53,3,10.6,5.3
6490,6885,162,2021-12-13,2021-12-21,32,102,4,7.71,0.77
4160,6886,105,2021-12-13,2021-12-13,46,84,2,1.71,0.0
19880,6887,484,2021-12-13,2021-12-13,13,299,2,31.93,0.0
2297,6888,58,2021-12-13,2021-12-13,10,369,2,17.99,0.0
19646,6889,478,2021-12-13,2021-12-25,22,495,1,13.14,6.57
19329,6890,471,2021-12-13,2021-12-24,4,69,3,10.215,4.09
18354,6891,447,2021-12-13,2021-12-16,44,58,2,5.33,0.0
16304,6892,397,2021-12-14,2021-12-21,22,73,3,14.6,0.0
4851,6893,121,2021-12-14,2021-12-14,4,165,4,10.215,0.0
19552,6894,476,2021-12-14,2021-12-14,28,220,2,8.67,0.0
14623,6895,355,2021-12-14,2022-01-01,4,317,2,11.35,12.49
18764,6896,457,2021-12-14,2021-12-18,32,298,2,6.939,0.0
19598,6897,477,2021-12-14,2021-12-14,32,340,2,6.939,0.0
890,6898,23,2021-12-14,2021-12-14,19,128,2,13.33,0.0
11945,6899,292,2021-12-14,2021-12-27,17,565,2,2.394,1.44
16995,6900,414,2021-12-14,2021-12-14,36,310,2,12.35,0.0
5515,6901,138,2021-12-14,2021-12-17,29,545,4,17.343,0.0
17117,6902,417,2021-12-14,2021-12-17,33,185,3,10.6,0.0
7754,6903,193,2021-12-14,2021-12-23,35,3,1,10.84,2.17
9999,6904,245,2021-12-14,2021-12-18,13,191,1,28.737000000000002,0.0
18017,6905,439,2021-12-14,2022-12-23,32,74,3,6.939,1.39
681,6906,18,2021-12-14,2021-12-20,1,149,2,10.97,0.0
3633,6907,92,2021-12-14,2021-12-15,1,151,2,10.97,0.0
18180,6908,443,2021-12-14,2021-12-30,33,334,2,10.6,9.54
76,6909,2,2021-12-14,2021-12-27,39,284,2,2.2230000000000003,1.33
20267,6910,493,2021-12-14,2021-12-21,35,595,2,9.756,0.0
6442,6911,161,2021-12-14,2021-12-24,7,184,2,12.17,3.65
12585,6912,307,2021-12-15,2021-12-25,24,15,3,11.322000000000001,3.4
19984,6913,486,2021-12-15,2021-12-18,22,429,4,14.6,0.0
5865,6914,146,2021-12-15,2021-12-23,13,74,1,28.737000000000002,2.87
18877,6915,460,2021-12-15,2021-12-26,25,430,3,3.3930000000000002,1.36
17030,6916,415,2021-12-15,2021-12-16,22,420,2,13.14,0.0
7266,6917,181,2021-12-15,2021-12-15,39,429,2,2.47,0.0
8926,6918,219,2021-12-15,2021-12-20,19,128,4,13.33,0.0
15916,6919,387,2021-12-15,2021-12-23,37,218,1,3.1,0.31
2185,6920,55,2021-12-15,2021-12-21,29,53,1,19.27,0.0
269,6921,7,2021-12-15,2021-12-23,27,551,4,5.0,0.5
8795,6922,216,2021-12-15,2021-12-22,32,207,4,7.71,0.0
13416,6923,328,2021-12-15,2021-12-19,32,248,3,7.71,0.0
9067,6924,222,2021-12-15,2021-12-23,7,313,1,12.17,1.22
5606,6925,140,2021-12-15,2021-12-28,5,494,2,9.33,5.6
11298,6926,276,2021-12-15,2021-12-15,11,464,1,3.591,0.0
9265,6927,227,2021-12-15,2021-12-16,50,147,1,7.992000000000001,0.0
12967,6928,317,2021-12-15,2021-12-15,36,479,4,11.115,0.0
11010,6929,269,2021-12-15,2021-12-20,39,539,4,2.2230000000000003,0.0
12228,6930,299,2021-12-15,2021-12-25,13,204,4,31.93,9.58
16868,6931,411,2021-12-15,2022-04-14,13,336,4,31.93,73.44
15310,6932,371,2021-12-15,2021-12-17,42,551,1,8.0,0.0
9583,6933,235,2021-12-15,2021-12-28,7,499,3,10.953,6.57
11341,6934,277,2021-12-15,2021-12-15,19,263,4,11.997,0.0
7722,6935,192,2021-12-15,2021-12-17,26,548,3,20.997,0.0
13923,6936,339,2021-12-16,2021-12-20,19,451,1,13.33,0.0
