,rental_id,inventory_id,rental_date,return_date,game_id,customer_id,staff_id,price,fine
18219,4561,441,2021-08-30,2021-09-02,13,291,3,31.93,0.0
15904,4562,386,2021-08-31,2021-09-02,29,70,1,17.343,0.0
15439,4563,374,2021-08-31,2021-09-08,27,150,1,4.5,0.45
5794,4564,142,2021-08-31,2021-09-03,13,17,1,28.737000000000002,0.0
13822,4565,335,2021-08-31,2021-09-03,39,181,1,2.47,0.0
16156,4566,392,2021-08-31,2021-09-09,1,115,2,10.97,2.19
1146,4567,28,2021-08-31,2021-09-13,19,584,1,13.33,8.0
11880,4568,288,2021-08-31,2021-09-15,42,491,2,8.0,6.4
10244,4569,248,2021-08-31,2021-09-02,31,39,1,7.2,0.0
621,4570,16,2021-08-31,2021-09-04,36,573,2,12.35,0.0
7279,4571,177,2021-08-31,2021-09-06,39,385,1,2.47,0.0
14079,4572,341,2021-08-31,2021-09-06,6,6,2,7.95,0.0
11977,4573,290,2021-08-31,2021-08-31,50,326,1,8.88,0.0
5549,4574,136,2021-08-31,2021-08-31,28,38,1,8.67,0.0
17385,4575,421,2021-08-31,2021-09-06,32,352,2,7.71,0.0
15717,4576,381,2021-08-31,2021-09-25,38,170,2,15.99,28.78
18634,4577,452,2021-08-31,2021-09-07,39,583,2,2.47,0.0
16361,4578,397,2021-08-31,2021-09-02,26,352,1,23.33,0.0
2667,4579,65,2021-08-31,2021-12-01,5,534,2,9.33,0.0
16603,4580,402,2021-08-31,2021-09-06,37,240,2,3.1,0.0
6223,4581,152,2021-08-31,2021-09-09,27,341,2,5.0,1.0
14981,4582,364,2021-08-31,2021-09-04,13,546,1,31.93,0.0
7148,4583,174,2021-08-31,2021-09-11,1,403,2,10.97,4.39
5707,4584,140,2021-08-31,2021-09-13,22,84,1,14.6,8.76
19508,4585,474,2021-08-31,2021-09-02,6,25,2,7.95,0.0
5745,4586,141,2021-08-31,2021-09-08,6,61,2,7.155,0.72
12234,4587,297,2021-08-31,2021-09-03,38,57,2,14.391,0.0
17704,4588,428,2021-08-31,2021-09-04,24,313,2,12.58,0.0
9171,4589,223,2021-09-01,2021-09-01,50,543,1,8.88,0.0
388,4590,11,2021-09-01,2021-09-07,1,429,1,10.97,0.0
2892,4591,70,2021-09-01,2021-09-07,29,587,1,19.27,0.0
17822,4592,431,2021-09-01,2021-09-06,22,177,1,14.6,0.0
3164,4593,77,2021-09-01,2021-09-08,42,125,1,8.0,0.0
12530,4594,305,2021-09-01,2021-09-04,32,409,1,7.71,0.0
15120,4595,367,2021-09-01,2021-09-01,28,147,1,8.67,0.0
20049,4596,486,2021-09-01,2021-09-08,36,45,1,12.35,0.0
12193,4597,296,2021-09-01,2021-09-06,19,435,1,13.33,0.0
17222,4598,417,2021-09-01,2021-09-01,31,544,1,8.0,0.0
5600,4599,137,2021-09-01,2021-09-01,32,124,1,6.939,0.0
2327,4600,56,2021-09-01,2021-10-21,27,140,1,4.5,5.85
8159,4601,199,2021-09-01,2021-09-06,7,226,1,12.17,0.0
18368,4602,445,2021-09-01,2021-09-06,46,464,1,1.71,0.0
14178,4603,344,2021-09-01,2021-09-03,13,392,1,31.93,0.0
4477,4604,111,2021-09-01,2021-09-03,22,251,1,13.14,0.0
5008,4605,123,2021-09-01,2021-09-08,4,540,1,11.35,0.0
12345,4606,300,2021-09-01,2021-09-01,8,67,1,11.99,0.0
4156,4607,103,2021-09-01,2021-09-05,40,480,1,6.87,0.0
9812,4608,238,2021-09-01,2021-09-01,27,501,1,5.0,0.0
483,4609,13,2021-09-01,2021-09-14,4,138,1,11.35,6.81
15834,4610,384,2021-09-02,2021-09-03,13,341,2,31.93,0.0
2575,4611,63,2021-09-02,2021-09-09,29,406,2,19.27,0.0
14575,4612,354,2021-09-02,2021-09-02,29,170,2,19.27,0.0
13502,4613,328,2021-09-02,2021-09-05,32,153,2,6.939,0.0
1192,4614,29,2021-09-02,2021-09-09,24,147,2,12.58,0.0
19356,4615,470,2021-09-02,2021-09-03,14,150,2,10.143,0.0
7749,4616,189,2021-09-02,2021-09-12,46,398,2,1.71,0.51
364,4617,10,2021-09-02,2021-09-02,4,226,2,11.35,0.0
15078,4618,366,2021-09-02,2021-09-07,27,190,2,5.0,0.0
11514,4619,279,2021-09-02,2021-09-09,3,559,2,10.58,0.0
10943,4620,265,2021-09-02,2021-09-14,23,461,2,1.7,0.85
19226,4621,467,2021-09-02,2021-09-02,45,574,2,7.86,0.0
10697,4622,259,2021-09-02,2021-09-07,13,150,2,28.737000000000002,0.0
13365,4623,325,2021-09-02,2021-09-13,1,396,2,10.97,4.39
1577,4624,38,2021-09-02,2021-09-12,26,61,2,20.997,6.3
6268,4625,153,2021-09-02,2021-09-03,1,67,2,10.97,0.0
185,4626,5,2021-09-02,2021-09-03,46,140,2,1.539,0.0
18403,4627,446,2021-09-02,2021-09-06,19,416,2,13.33,0.0
16643,4628,403,2021-09-02,2021-09-04,32,13,2,6.939,0.0
8894,4629,216,2021-09-02,2021-09-09,29,385,2,19.27,0.0
14576,4630,354,2021-09-03,2021-09-09,29,241,2,19.27,0.0
2791,4631,68,2021-09-03,2021-09-04,24,478,2,12.58,0.0
11356,4632,275,2021-09-03,2021-09-10,1,432,2,10.97,0.0
4366,4633,108,2021-09-03,2021-09-08,13,2,2,28.737000000000002,0.0
14253,4634,346,2021-09-03,2021-09-05,23,526,2,1.7,0.0
17951,4635,434,2021-09-03,2021-09-05,13,524,2,31.93,0.0
9085,4636,220,2021-09-03,2021-09-11,13,426,3,31.93,3.19
16068,4637,390,2021-09-03,2021-09-04,31,315,3,8.0,0.0
18927,4638,459,2021-09-03,2021-09-16,38,381,3,15.99,9.59
1832,4639,44,2021-09-03,2021-09-08,39,38,2,2.47,0.0
4822,4640,119,2021-09-03,2021-09-14,1,86,2,10.97,4.39
1316,4641,32,2021-09-03,2021-09-03,27,42,3,5.0,0.0
11317,4642,274,2021-09-03,2021-09-04,23,479,2,1.7,0.0
16023,4643,389,2021-09-03,2021-09-03,37,145,3,3.1,0.0
8847,4644,215,2021-09-03,2021-09-03,4,512,3,11.35,0.0
3671,4645,90,2021-09-03,2021-09-05,37,578,3,3.1,0.0
4546,4646,113,2021-09-03,2021-09-08,22,90,3,13.14,0.0
12612,4647,307,2021-09-04,2021-09-11,32,461,1,7.71,0.0
2126,4648,51,2021-09-04,2021-09-14,4,270,1,11.35,3.4
1096,4649,27,2021-09-04,2021-09-10,37,474,1,3.1,0.0
8807,4650,214,2021-09-04,2021-09-21,13,481,1,31.93,31.93
19814,4651,481,2021-09-04,2021-09-07,40,258,1,6.87,0.0
14437,4652,350,2021-09-04,2021-09-10,3,339,1,10.58,0.0
7669,4653,187,2021-09-04,2021-11-01,29,582,1,19.27,40.47
13902,4654,337,2021-09-04,2021-09-08,7,124,1,10.953,0.0
7466,4655,182,2021-09-04,2021-09-16,36,392,1,12.35,6.18
16810,4656,407,2021-09-04,2021-09-16,35,149,1,9.756,4.88
3387,4657,83,2021-09-04,2021-09-16,32,21,1,6.939,3.47
15478,4658,375,2021-09-04,2021-09-10,46,113,1,1.539,0.0
14982,4659,364,2021-09-04,2021-09-07,13,180,1,31.93,0.0
11933,4660,289,2021-09-04,2021-09-08,32,65,1,7.71,0.0
4642,4661,115,2021-09-04,2021-09-06,1,303,1,10.97,0.0
7071,4662,172,2021-09-04,2021-09-07,13,574,1,31.93,0.0
525,4663,14,2021-09-04,2021-09-05,35,131,1,10.84,0.0
15554,4664,377,2021-09-04,2021-09-13,26,382,1,23.33,4.67
16405,4665,398,2021-09-04,2021-09-16,40,236,1,6.87,3.44
5458,4666,134,2021-09-04,2021-09-05,6,372,1,7.95,0.0
17037,4667,413,2021-09-04,2021-09-04,7,178,1,12.17,0.0
16362,4668,397,2021-09-04,2021-09-04,26,142,1,23.33,0.0
3042,4669,74,2021-09-04,2021-10-04,13,90,1,28.737000000000002,0.0
12046,4670,292,2021-09-04,2021-09-04,19,524,1,13.33,0.0
13638,4671,331,2021-09-04,2021-09-11,42,321,1,8.0,0.0
17445,4672,422,2021-09-04,2021-12-24,42,351,1,8.0,10.4
4503,4673,112,2021-09-04,2021-09-15,4,176,1,11.35,4.54
4434,4674,110,2021-09-05,2021-09-07,10,514,1,17.99,0.0
4917,4675,121,2021-09-05,2021-09-07,27,290,1,5.0,0.0
437,4676,12,2021-09-05,2021-09-16,13,480,1,31.93,12.77
16881,4677,409,2021-09-05,2021-09-08,36,462,1,12.35,0.0
18342,4678,444,2021-09-05,2021-09-11,27,6,1,5.0,0.0
17494,4679,423,2021-09-05,2021-09-15,35,438,1,10.84,3.25
17635,4680,426,2021-09-05,2021-09-09,13,508,1,31.93,0.0
7311,4681,178,2021-09-05,2021-09-11,26,439,1,23.33,0.0
14776,4682,359,2021-09-05,2021-09-05,33,188,1,9.54,0.0
6514,4683,159,2021-09-05,2021-09-15,33,337,1,10.6,3.18
13729,4684,333,2021-09-05,2021-09-18,36,462,1,12.35,7.41
9377,4685,228,2021-09-05,2021-12-19,24,578,1,12.58,8.81
11035,4686,267,2021-09-05,2021-09-10,13,578,1,31.93,0.0
6309,4687,154,2021-09-05,2021-09-09,10,574,1,17.99,0.0
20379,4688,495,2021-09-05,2021-09-10,22,422,1,14.6,0.0
12416,4689,302,2021-09-05,2021-09-07,35,70,1,9.756,0.0
10885,4690,264,2021-09-06,2021-09-09,40,45,1,6.87,0.0
10465,4691,253,2021-09-06,2021-10-05,32,418,1,7.71,16.96
3081,4692,75,2021-09-06,2021-09-08,36,44,1,12.35,0.0
11219,4693,272,2021-09-06,2021-09-19,13,286,1,31.93,19.16
16315,4694,396,2021-09-06,2021-09-08,29,351,1,19.27,0.0
10549,4695,255,2021-09-06,2021-10-13,32,574,1,7.71,0.0
8546,4696,208,2021-09-06,2021-09-10,4,423,1,11.35,0.0
6457,4697,158,2021-09-06,2021-09-07,22,325,1,14.6,0.0
5878,4698,144,2021-09-06,2021-09-13,27,443,3,5.0,0.0
14116,4699,342,2021-09-06,2021-09-06,19,14,1,13.33,0.0
20540,4700,500,2021-09-06,2021-09-13,23,505,3,1.7,0.0
9295,4701,226,2021-09-06,2021-09-15,5,495,3,9.33,1.87
5174,4702,127,2021-09-06,2021-09-12,35,465,3,10.84,0.0
18256,4703,442,2021-09-06,2021-09-10,50,443,3,8.88,0.0
19955,4704,484,2021-09-06,2021-09-07,32,528,3,7.71,0.0
4398,4705,109,2021-09-06,2021-10-16,5,283,3,8.397,2.52
14669,4706,356,2021-09-06,2021-09-09,42,465,3,8.0,0.0
799,4707,20,2021-09-06,2021-09-07,7,75,1,10.953,0.0
13677,4708,332,2021-09-06,2021-09-12,9,302,3,27.33,0.0
3323,4709,81,2021-09-06,2021-09-12,8,387,1,11.99,0.0
4120,4710,102,2021-09-06,2021-09-17,1,310,3,10.97,4.39
1751,4711,42,2021-09-07,2021-09-07,13,169,1,28.737000000000002,0.0
6801,4712,166,2021-09-07,2021-09-13,32,45,1,7.71,0.0
13281,4713,323,2021-09-07,2021-09-12,39,546,1,2.47,0.0
3437,4714,84,2021-09-07,2021-09-10,42,125,1,8.0,0.0
1539,4715,37,2021-09-07,2021-11-12,25,251,1,3.3930000000000002,0.0
12346,4716,300,2021-09-07,2021-09-20,8,17,1,10.791,6.47
14516,4717,352,2021-09-07,2021-09-09,13,148,1,31.93,0.0
20069,4718,487,2021-09-07,2021-09-08,22,258,1,14.6,0.0
622,4719,16,2021-09-07,2021-09-08,36,93,1,12.35,0.0
1795,4720,43,2021-09-07,2021-09-16,13,499,1,31.93,6.39
20103,4721,488,2021-09-07,2021-09-18,24,383,1,12.58,5.03
2031,4722,49,2021-09-07,2021-09-08,36,356,1,12.35,0.0
15683,4723,380,2021-09-07,2021-09-17,16,268,1,6.67,2.0
12660,4724,308,2021-09-07,2021-09-15,22,364,1,14.6,1.46
8633,4725,210,2021-09-07,2021-09-07,4,435,1,11.35,0.0
7547,4726,184,2021-09-07,2021-09-07,1,465,1,10.97,0.0
7349,4727,179,2021-09-07,2021-09-18,29,575,1,19.27,7.71
12694,4728,309,2021-09-07,2021-09-08,40,246,1,6.87,0.0
18516,4729,449,2021-09-07,2021-09-18,39,216,1,2.47,0.99
17161,4730,416,2021-09-07,2021-09-10,13,10,1,28.737000000000002,0.0
6661,4731,163,2021-09-07,2021-09-16,40,499,1,6.87,1.37
18601,4732,451,2021-09-07,2021-09-30,19,470,1,13.33,21.33
2249,4733,54,2021-09-07,2021-09-07,6,580,1,7.95,0.0
11978,4734,290,2021-09-07,2021-09-16,50,569,1,8.88,1.78
4777,4735,118,2021-09-08,2021-09-08,35,290,2,10.84,0.0
16069,4736,390,2021-09-08,2021-09-10,31,495,2,8.0,0.0
9253,4737,225,2021-09-08,2021-09-10,8,209,2,11.99,0.0
15344,4738,372,2021-09-08,2021-09-17,49,432,2,7.71,1.54
18635,4739,452,2021-09-08,2021-09-08,39,417,2,2.47,0.0
10807,4740,262,2021-09-08,2021-09-10,13,97,2,28.737000000000002,0.0
16688,4741,404,2021-09-08,2021-09-19,32,52,2,7.71,3.08
7625,4742,186,2021-09-08,2021-09-25,40,25,2,6.87,6.87
14896,4743,362,2021-09-08,2021-09-08,29,404,2,19.27,0.0
186,4744,5,2021-09-08,2021-09-14,46,383,2,1.71,0.0
9733,4745,236,2021-09-08,2021-09-09,29,148,2,19.27,0.0
6975,4746,170,2021-09-08,2021-09-17,42,312,2,8.0,1.6
15951,4747,387,2021-09-08,2021-09-09,13,100,2,31.93,0.0
5265,4748,129,2021-09-08,2021-09-08,49,17,2,6.939,0.0
5266,4749,129,2021-09-08,2021-09-12,49,18,2,7.71,0.0
13503,4750,328,2021-09-08,2021-09-11,32,284,2,7.71,0.0
15242,4751,370,2021-09-08,2021-10-23,13,398,2,31.93,25.54
6605,4752,162,2021-09-08,2021-09-08,16,21,2,6.003,0.0
7714,4753,188,2021-09-09,2021-09-15,3,421,3,10.58,0.0
2975,4754,72,2021-09-09,2021-09-16,39,285,3,2.47,0.0
19006,4755,461,2021-09-09,2021-09-15,22,90,3,13.14,0.0
7790,4756,190,2021-09-09,2021-09-16,32,128,3,7.71,0.0
10846,4757,263,2021-09-09,2021-10-07,32,241,3,7.71,16.19
2620,4758,64,2021-09-09,2021-09-15,13,132,3,31.93,0.0
1401,4759,34,2021-09-09,2021-09-20,10,546,3,17.99,7.2
8246,4760,201,2021-09-09,2021-09-15,35,268,3,10.84,0.0
15995,4761,388,2021-09-09,2021-09-19,24,66,3,11.322000000000001,3.4
17263,4762,418,2021-09-09,2021-09-13,19,32,3,11.997,0.0
5009,4763,123,2021-09-09,2021-09-09,4,410,3,11.35,0.0
7842,4764,191,2021-09-09,2021-09-11,13,286,3,31.93,0.0
3632,4765,89,2021-09-09,2021-09-13,25,124,3,3.3930000000000002,0.0
13170,4766,320,2021-09-09,2021-09-09,7,169,3,10.953,0.0
5130,4767,126,2021-09-09,2021-09-30,7,399,3,12.17,17.04
17989,4768,435,2021-09-09,2021-09-13,4,317,3,11.35,0.0
17586,4769,425,2021-09-09,2021-09-09,35,6,3,10.84,0.0
5501,4770,135,2021-09-10,2021-09-15,13,528,2,31.93,0.0
13249,4771,322,2021-09-10,2021-09-23,36,462,2,12.35,7.41
18636,4772,452,2021-09-10,2021-09-17,39,493,2,2.47,0.0
19868,4773,482,2021-09-10,2021-09-15,13,526,1,31.93,0.0
14339,4774,348,2021-09-10,2021-09-14,47,405,1,1.11,0.0
12776,4775,311,2021-09-10,2021-09-10,19,387,1,13.33,0.0
18474,4776,448,2021-09-10,2021-09-19,13,374,2,31.93,6.39
4595,4777,114,2021-09-10,2021-09-11,16,110,2,6.67,0.0
12304,4778,299,2021-09-10,2021-09-14,29,478,1,19.27,0.0
3831,4779,94,2021-09-10,2021-09-14,29,425,2,19.27,0.0
14254,4780,346,2021-09-10,2021-09-15,23,324,2,1.7,0.0
1270,4781,31,2021-09-10,2021-09-14,29,257,1,19.27,0.0
5913,4782,145,2021-09-10,2021-09-15,44,421,2,5.33,0.0
12735,4783,310,2021-09-10,2021-09-16,13,461,1,31.93,0.0
4680,4784,116,2021-09-10,2021-09-10,13,306,1,31.93,0.0
18178,4785,440,2021-09-10,2021-09-17,22,92,1,14.6,0.0
579,4786,15,2021-09-10,2021-09-21,22,475,1,14.6,5.84
1010,4787,25,2021-09-10,2021-09-15,13,369,1,31.93,0.0
6188,4788,151,2021-09-11,2021-10-01,40,52,2,6.87,8.93
14863,4789,361,2021-09-11,2021-09-17,10,214,2,17.99,0.0
15763,4790,382,2021-09-11,2021-09-13,46,308,2,1.71,0.0
4196,4791,104,2021-09-11,2021-09-11,42,181,2,8.0,0.0
5601,4792,137,2021-09-11,2021-09-11,32,430,2,7.71,0.0
4236,4793,105,2021-09-11,2021-09-11,22,86,2,14.6,0.0
5795,4794,142,2021-09-11,2021-09-16,13,87,2,31.93,0.0
13504,4795,328,2021-09-11,2021-09-19,32,575,2,7.71,0.77
20226,4796,491,2021-09-11,2021-09-11,29,124,2,17.343,0.0
3207,4797,78,2021-09-11,2021-09-11,50,406,2,8.88,0.0
19083,4798,463,2021-09-11,2021-09-19,13,208,2,31.93,3.19
8985,4799,218,2021-09-11,2021-09-11,13,138,2,31.93,0.0
3514,4800,86,2021-09-11,2021-09-20,36,457,2,12.35,2.47
12417,4801,302,2021-09-11,2021-09-23,35,6,2,10.84,5.42
6893,4802,168,2021-09-11,2021-09-15,13,399,2,31.93,0.0
7072,4803,172,2021-09-11,2021-09-11,13,369,2,31.93,0.0
1877,4804,45,2021-09-11,2021-09-15,39,403,2,2.47,0.0
20501,4805,498,2021-09-11,2021-09-18,19,540,2,13.33,0.0
12613,4806,307,2021-09-11,2021-09-17,32,361,2,7.71,0.0
17652,4807,427,2021-09-11,2021-09-11,13,287,2,31.93,0.0
17653,4808,427,2021-09-12,2021-09-14,13,46,1,31.93,0.0
5044,4809,124,2021-09-12,2021-09-22,10,512,1,17.99,5.4
8203,4810,200,2021-09-12,2021-09-14,13,18,1,31.93,0.0
11626,4811,282,2021-09-12,2021-09-24,22,192,1,14.6,7.3
17747,4812,429,2021-09-12,2021-09-12,48,303,1,12.0,0.0
8111,4813,198,2021-09-12,2021-09-16,24,430,1,12.58,0.0
19956,4814,484,2021-09-12,2021-09-24,32,495,1,7.71,3.86
886,4815,22,2021-09-12,2021-09-13,32,150,1,6.939,0.0
1663,4816,40,2021-09-12,2021-09-18,39,330,1,2.47,0.0
11198,4817,271,2021-09-12,2021-09-12,26,92,1,23.33,0.0
16118,4818,391,2021-09-12,2021-09-16,13,549,1,31.93,0.0
4778,4819,118,2021-09-12,2021-09-13,35,39,1,9.756,0.0
227,4820,6,2021-09-12,2021-09-17,4,75,1,10.215,0.0
9407,4821,229,2021-09-12,2021-09-15,48,572,1,12.0,0.0
16913,4822,410,2021-09-12,2021-09-24,40,259,1,6.87,3.44
6147,4823,150,2021-09-12,2021-09-21,40,99,1,6.183,1.24
8504,4824,207,2021-09-12,2021-09-20,48,233,1,12.0,1.2
9685,4825,235,2021-09-12,2021-09-27,39,42,1,2.47,1.98
108,4826,3,2021-09-13,2021-09-22,48,120,1,12.0,2.4
7017,4827,171,2021-09-13,2021-09-26,35,159,1,9.756,5.85
9172,4828,223,2021-09-13,2021-09-20,50,246,1,8.88,0.0
15598,4829,378,2021-09-13,2021-09-13,5,480,1,9.33,0.0
13774,4830,334,2021-09-13,2021-09-25,28,256,1,8.67,4.34
6103,4831,149,2021-09-13,2021-10-02,27,319,1,5.0,6.0
2486,4832,61,2021-09-13,2021-09-22,13,534,1,31.93,6.39
19042,4833,462,2021-09-13,2021-09-13,27,573,1,5.0,0.0
9034,4834,219,2021-09-13,2021-09-19,22,240,1,14.6,0.0
9860,4835,239,2021-09-13,2021-09-25,24,92,1,12.58,6.29
1958,4836,47,2021-09-13,2021-09-16,4,124,1,10.215,0.0
2429,4837,59,2021-09-13,2021-09-19,22,9,1,14.6,0.0
17304,4838,419,2021-09-13,2021-09-23,4,110,1,11.35,3.4
5550,4839,136,2021-09-13,2021-09-18,28,274,1,8.67,0.0
13282,4840,323,2021-09-13,2021-09-16,39,91,1,2.47,0.0
10627,4841,257,2021-09-13,2021-09-20,6,508,1,7.95,0.0
14438,4842,350,2021-09-13,2021-09-23,3,329,1,10.58,3.17
17782,4843,430,2021-09-13,2021-09-30,1,426,1,10.97,10.97
6310,4844,154,2021-09-13,2021-09-20,10,426,1,17.99,0.0
3592,4845,88,2021-09-13,2021-09-25,10,514,1,17.99,8.99
15391,4846,373,2021-09-13,2021-09-26,22,476,1,14.6,8.76
3707,4847,91,2021-09-14,2021-09-26,13,21,3,28.737000000000002,14.37
15291,4848,371,2021-09-14,2021-09-19,48,107,2,10.8,0.0
13124,4849,319,2021-09-14,2021-09-22,3,219,2,10.58,1.06
8598,4850,209,2021-09-14,2021-09-18,14,116,3,11.27,0.0
8683,4851,211,2021-09-14,2021-09-20,3,163,3,10.58,0.0
12107,4852,294,2021-09-14,2021-09-26,13,282,3,31.93,15.96
20192,4853,490,2021-09-14,2021-09-14,12,382,2,11.33,0.0
3554,4854,87,2021-09-14,2021-09-19,44,529,2,5.33,0.0
15479,4855,375,2021-09-14,2021-09-14,46,509,2,1.71,0.0
20050,4856,486,2021-09-14,2021-09-18,36,240,2,12.35,0.0
20349,4857,494,2021-09-14,2021-09-22,39,529,2,2.47,0.25
320,4858,9,2021-09-14,2021-09-20,22,38,3,14.6,0.0
6937,4859,169,2021-09-14,2021-09-14,37,476,3,3.1,0.0
20146,4860,489,2021-09-14,2021-09-18,13,71,3,31.93,0.0
12391,4861,301,2021-09-14,2021-09-14,5,61,3,8.397,0.0
4237,4862,105,2021-09-14,2021-09-14,22,285,3,14.6,0.0
12870,4863,313,2021-09-14,2021-09-15,22,257,2,14.6,0.0
9734,4864,236,2021-09-14,2021-09-18,29,439,3,19.27,0.0
6759,4865,165,2021-09-14,2021-09-18,27,240,2,5.0,0.0
12481,4866,304,2021-09-14,2021-09-19,26,303,3,23.33,0.0
15835,4867,384,2021-09-14,2021-10-27,13,128,3,31.93,19.16
14388,4868,349,2021-09-14,2021-09-26,1,474,3,10.97,5.48
14702,4869,357,2021-09-14,2021-09-18,13,2,2,28.737000000000002,0.0
11842,4870,287,2021-09-14,2021-09-19,4,501,3,11.35,0.0
19509,4871,474,2021-09-14,2021-09-18,6,529,3,7.95,0.0
18775,4872,455,2021-09-14,2021-09-21,3,501,2,10.58,0.0
17913,4873,433,2021-09-15,2021-09-16,40,132,3,6.87,0.0
4725,4874,117,2021-09-15,2021-09-15,13,262,3,31.93,0.0
17038,4875,413,2021-09-15,2021-09-24,7,382,3,12.17,2.43
6843,4876,167,2021-09-15,2021-09-22,2,270,3,4.33,0.0
3832,4877,94,2021-09-15,2021-09-23,29,403,3,19.27,1.93
9500,4878,231,2021-09-15,2021-09-24,13,317,3,28.737000000000002,5.75
1193,4879,29,2021-09-15,2021-09-26,24,285,3,12.58,5.03
8848,4880,215,2021-09-15,2021-09-22,4,404,3,11.35,0.0
19199,4881,466,2021-09-15,2022-07-10,42,390,3,8.0,14.4
19227,4882,467,2021-09-15,2021-09-18,45,372,3,7.86,0.0
1147,4883,28,2021-09-15,2021-09-22,19,521,3,13.33,0.0
11716,4884,284,2021-09-15,2021-09-20,34,30,3,1.683,0.0
9554,4885,232,2021-09-15,2021-09-24,39,389,3,2.47,0.49
5314,4886,130,2021-09-15,2021-09-15,13,42,3,31.93,0.0
18257,4887,442,2021-09-15,2021-09-15,50,18,3,8.88,0.0
4918,4888,121,2021-09-15,2021-09-19,27,319,3,5.0,0.0
19312,4889,469,2021-09-15,2021-09-15,13,187,3,31.93,0.0
6802,4890,166,2021-09-15,2021-09-22,32,568,3,7.71,0.0
2711,4891,66,2021-09-15,2021-09-19,22,38,3,14.6,0.0
16644,4892,403,2021-09-16,2021-09-17,32,274,2,7.71,0.0
1361,4893,33,2021-09-16,2021-09-18,32,439,3,7.71,0.0
2396,4894,58,2021-09-16,2021-09-19,10,399,2,17.99,0.0
16277,4895,395,2021-09-16,2021-09-23,6,558,3,7.95,0.0
3250,4896,79,2021-09-16,2021-09-18,26,181,2,23.33,0.0
15905,4897,386,2021-09-16,2021-09-17,29,263,2,19.27,0.0
2449,4898,60,2021-09-16,2021-09-17,13,173,2,31.93,0.0
5010,4899,123,2021-09-16,2021-09-19,4,100,2,11.35,0.0
6005,4900,147,2021-09-16,2021-09-21,10,580,3,17.99,0.0
8363,4901,204,2021-09-16,2021-09-21,26,210,2,23.33,0.0
16024,4902,389,2021-09-16,2021-09-29,37,443,2,3.1,1.86
845,4903,21,2021-09-16,2021-11-14,46,23,2,1.539,3.39
6662,4904,163,2021-09-16,2021-10-15,40,348,3,6.87,15.11
2749,4905,67,2021-09-16,2021-09-20,29,21,3,17.343,0.0
17952,4906,434,2021-09-16,2021-09-16,13,524,2,31.93,0.0
16452,4907,399,2021-09-16,2021-09-16,6,69,3,7.95,0.0
1490,4908,36,2021-09-16,2021-09-25,44,332,2,5.33,1.07
18304,4909,443,2021-09-16,2021-09-19,29,374,3,19.27,0.0
4865,4910,120,2021-09-16,2021-09-16,10,574,3,17.99,0.0
17495,4911,423,2021-09-16,2021-09-21,35,334,2,10.84,0.0
13940,4912,338,2021-09-16,2021-10-08,43,396,3,3.78,5.67
9086,4913,220,2021-09-16,2021-10-14,13,514,3,31.93,67.05
12821,4914,312,2021-09-17,2021-09-20,4,77,2,11.35,0.0
7391,4915,180,2021-09-17,2021-09-29,36,190,2,12.35,6.18
3474,4916,85,2021-09-17,2021-09-19,17,325,2,2.66,0.0
8465,4917,206,2021-09-17,2021-09-18,5,494,2,9.33,0.0
13458,4918,327,2021-09-17,2021-09-23,3,231,2,10.58,0.0
5459,4919,134,2021-09-17,2021-09-17,6,424,2,7.95,0.0
18677,4920,453,2021-09-17,2021-09-25,1,461,2,10.97,1.1
9976,4921,242,2021-09-17,2021-12-25,13,533,2,31.93,3.19
19593,4922,476,2021-09-17,2021-09-17,42,549,2,8.0,0.0
365,4923,10,2021-09-17,2021-09-17,4,284,2,11.35,0.0
2526,4924,62,2021-09-17,2021-09-29,40,2,2,6.183,3.09
10698,4925,259,2021-09-17,2021-09-24,13,404,2,31.93,0.0
12047,4926,292,2021-09-17,2021-09-18,19,140,2,11.997,0.0
16604,4927,402,2021-09-17,2021-09-25,37,318,2,3.1,0.31
14179,4928,344,2021-09-17,2021-09-20,13,421,2,31.93,0.0
3747,4929,92,2021-09-17,2021-09-20,1,361,2,10.97,0.0
8986,4930,218,2021-09-17,2021-11-05,13,126,2,28.737000000000002,34.48
17223,4931,417,2021-09-17,2021-09-21,31,173,2,8.0,0.0
15079,4932,366,2021-09-17,2021-09-29,27,509,2,5.0,2.5
1578,4933,38,2021-09-18,2021-09-18,26,178,2,23.33,0.0
3208,4934,78,2021-09-18,2021-10-16,50,506,3,8.88,18.65
20310,4935,493,2021-09-18,2021-09-18,1,130,3,10.97,0.0
9332,4936,227,2021-09-18,2021-09-24,10,533,3,17.99,0.0
13823,4937,335,2021-09-18,2021-09-19,39,181,3,2.47,0.0
366,4938,10,2021-09-18,2021-09-25,4,514,2,11.35,0.0
16775,4939,406,2021-09-18,2021-09-25,13,32,3,28.737000000000002,0.0
8318,4940,203,2021-09-18,2021-09-18,22,219,2,14.6,0.0
3134,4941,76,2021-09-18,2021-10-12,39,214,2,2.47,4.2
3852,4942,95,2021-09-18,2021-09-18,48,65,2,12.0,0.0
6458,4943,158,2021-09-18,2021-09-24,22,132,2,14.6,0.0
12151,4944,295,2021-09-18,2021-09-18,42,91,3,8.0,0.0
12531,4945,305,2021-09-18,2021-09-25,32,534,3,7.71,0.0
11318,4946,274,2021-09-18,2021-09-21,23,505,3,1.7,0.0
